episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio
101,-29.499999999999616,151,0.05,0,50,0.07,0.03,0.6138613861386139,151,0.0,3.775
102,384.49999999999943,110,0.05,1,50,0.07,0.03,0.6176470588235294,111,0.018018018018018018,1.5857142857142856
103,14.85000000000008,44,0.05,0,50,0.07,0.03,0.6116504854368932,44,0.0,1.1
104,-35.74999999999977,96,0.05,0,50,0.07,0.03,0.6057692307692307,96,0.0,2.6666666666666665
105,-37.349999999999355,248,0.05,0,50,0.07,0.03,0.6,248,0.0,8.0
106,231.2,16,0.05,1,50,0.07,0.03,0.6037735849056604,17,0.058823529411764705,1.2142857142857142
107,205.0,20,0.05,1,50,0.07,0.03,0.6074766355140186,21,0.0,10.5
108,257.4500000000001,111,0.05,1,50,0.07,0.03,0.6111111111111112,112,0.0,5.333333333333333
109,43.49999999999923,131,0.05,0,50,0.07,0.03,0.6055045871559633,131,0.0,2.2982456140350878
110,257.2500000000003,115,0.05,1,50,0.07,0.03,0.6090909090909091,116,0.0,5.523809523809524
111,314.2000000000003,116,0.05,1,50,0.07,0.03,0.6126126126126126,117,0.0,2.925
112,135.45000000000022,991,0.05,1,50,0.07,0.03,0.6160714285714286,992,0.012096774193548387,28.34285714285714
113,243.85000000000002,23,0.05,1,50,0.07,0.03,0.6194690265486725,24,0.0,1.6
114,254.55000000000143,529,0.05,1,50,0.07,0.03,0.6228070175438597,530,0.0,19.62962962962963
115,233.54999999999998,29,0.05,1,50,0.07,0.03,0.6260869565217392,30,0.03333333333333333,2.0
116,253.1500000000015,557,0.05,1,50,0.07,0.03,0.6293103448275862,558,0.005376344086021506,15.08108108108108
117,337.1000000000005,298,0.05,1,50,0.07,0.03,0.6324786324786325,299,0.0033444816053511705,5.537037037037037
118,178.5499999999999,129,0.05,1,50,0.07,0.03,0.635593220338983,130,0.046153846153846156,8.666666666666666
119,386.1999999999999,76,0.05,1,50,0.07,0.03,0.6386554621848739,77,0.025974025974025976,1.1
120,420.04999999999944,99,0.05,1,50,0.07,0.03,0.6416666666666667,100,0.0,1.3333333333333333
121,259.69999999999976,486,0.05,1,50,0.07,0.03,0.6446280991735537,487,0.0,17.392857142857142
122,293.70000000000005,46,0.05,1,50,0.07,0.03,0.6475409836065574,47,0.0,1.46875
123,279.45000000000005,31,0.05,1,50,0.07,0.03,0.6504065040650406,32,0.0,1.1851851851851851
124,271.75000000000114,425,0.05,1,50,0.07,0.03,0.6532258064516129,426,0.0,13.741935483870968
125,66.00000000000279,1000,0.05,0,50,0.07,0.03,0.648,1001,0.000999000999000999,20.854166666666668
126,-45.29999999999975,107,0.05,0,50,0.07,0.03,0.6428571428571429,107,0.0,3.8214285714285716
127,277.0500000000002,79,0.05,1,50,0.07,0.03,0.6456692913385826,80,0.0,2.962962962962963
128,263.70000000000005,46,0.05,1,50,0.07,0.03,0.6484375,47,0.0,2.1363636363636362
129,268.7500000000013,485,0.05,1,50,0.07,0.03,0.6511627906976745,486,0.0,15.67741935483871
130,-57.299999999999976,27,0.05,0,50,0.07,0.03,0.6461538461538462,27,0.037037037037037035,0.7714285714285715
131,410.2499999999998,95,0.05,1,50,0.07,0.03,0.648854961832061,96,0.010416666666666666,1.28
132,220.55000000000004,689,0.05,1,50,0.07,0.03,0.6515151515151515,690,0.007246376811594203,19.714285714285715
133,361.8499999999994,103,0.05,1,50,0.07,0.03,0.6541353383458647,104,0.009615384615384616,1.7627118644067796
134,264.30000000000007,34,0.05,1,50,0.07,0.03,0.6567164179104478,35,0.0,1.5909090909090908
135,320.90000000000043,222,0.05,1,50,0.07,0.03,0.6592592592592592,223,0.013452914798206279,4.12962962962963
136,-31.999999999998995,1000,0.05,0,50,0.07,0.03,0.6544117647058824,1001,0.002997002997002997,33.36666666666667
137,243.95,21,0.05,1,50,0.07,0.03,0.656934306569343,22,0.0,1.4666666666666666
138,-61.99999999999889,441,0.05,0,50,0.07,0.03,0.6521739130434783,441,0.0,15.75
139,202.65,47,0.05,1,50,0.07,0.03,0.6546762589928058,48,0.020833333333333332,9.6
140,244.30000000000027,114,0.05,1,50,0.07,0.03,0.6571428571428571,115,0.008695652173913044,5.75
141,273.65000000000003,27,0.05,1,50,0.07,0.03,0.6595744680851063,28,0.0,1.12
142,209.4,172,0.05,1,50,0.07,0.03,0.6619718309859155,173,0.017341040462427744,10.8125
143,276.3000000000004,154,0.05,1,50,0.07,0.03,0.6643356643356644,155,0.0,5.535714285714286
144,244.25,15,0.05,1,50,0.07,0.03,0.6666666666666666,16,0.0,1.0666666666666667
145,223.6999999999999,126,0.05,1,50,0.07,0.03,0.6689655172413793,127,0.0,12.7
146,311.2500000000003,115,0.05,1,50,0.07,0.03,0.6712328767123288,116,0.0,2.9743589743589745
147,-28.89999999999965,139,0.05,0,50,0.07,0.03,0.6666666666666666,139,0.0,3.7567567567567566
148,243.45000000000002,31,0.05,1,50,0.07,0.03,0.668918918918919,32,0.0,2.1333333333333333
149,410.64999999999975,87,0.05,1,50,0.07,0.03,0.6711409395973155,88,0.011363636363636364,1.1733333333333333
150,4.150000000000219,98,0.05,0,50,0.07,0.03,0.6666666666666666,98,0.02040816326530612,2.0416666666666665
151,247.2,16,0.05,1,50,0.07,0.03,0.6688741721854304,17,0.0,1.0625
152,-97.45,10,0.05,0,50,0.07,0.03,0.6644736842105263,10,0.0,0.3333333333333333
153,307.7500000000001,65,0.05,1,50,0.07,0.03,0.6666666666666666,66,0.0,1.7837837837837838
154,357.99999999999966,80,0.05,1,50,0.07,0.03,0.6688311688311688,81,0.0,1.5
155,12.300000000000153,75,0.05,0,50,0.07,0.03,0.6645161290322581,75,0.013333333333333334,1.5625
156,326.75000000000006,45,0.05,1,50,0.07,0.03,0.6666666666666666,46,0.0,1.069767441860465
157,313.15000000000015,77,0.05,1,50,0.07,0.03,0.6687898089171974,78,0.0,2.0
158,330.70000000000033,146,0.05,1,50,0.07,0.03,0.6708860759493671,147,0.0,3.1956521739130435
159,244.14999999999998,17,0.05,1,50,0.07,0.03,0.6729559748427673,18,0.0,1.2
160,402.9499999999997,81,0.05,1,50,0.07,0.03,0.675,82,0.0,1.1884057971014492
161,215.89999999999998,42,0.05,1,50,0.07,0.03,0.6770186335403726,43,0.0,7.166666666666667
162,306.20000000000005,36,0.05,1,50,0.07,0.03,0.6790123456790124,37,0.0,1.0277777777777777
163,261.85,23,0.05,1,50,0.07,0.03,0.6809815950920245,24,0.0,1.1428571428571428
164,210.5,150,0.05,1,50,0.07,0.03,0.6829268292682927,151,0.0,25.166666666666668
165,294.00000000000006,40,0.05,1,50,0.07,0.03,0.6848484848484848,41,0.0,1.28125
166,261.85,23,0.05,1,50,0.07,0.03,0.6867469879518072,24,0.0,1.1428571428571428
167,326.2500000000001,55,0.05,1,50,0.07,0.03,0.688622754491018,56,0.0,1.302325581395349
168,278.55000000000007,49,0.05,1,50,0.07,0.03,0.6904761904761905,50,0.0,1.8518518518518519
169,420.8499999999997,83,0.05,1,50,0.07,0.03,0.6923076923076923,84,0.0,1.12
170,261.95,21,0.05,1,50,0.07,0.03,0.6941176470588235,22,0.0,1.0476190476190477
171,261.85,23,0.05,1,50,0.07,0.03,0.695906432748538,24,0.0,1.1428571428571428
172,233.10000000000085,418,0.05,1,50,0.07,0.03,0.6976744186046512,419,0.007159904534606206,14.964285714285714
173,279.35,33,0.05,1,50,0.07,0.03,0.6994219653179191,34,0.0,1.2592592592592593
174,369.849999999999,143,0.05,1,50,0.07,0.03,0.7011494252873564,144,0.0,2.440677966101695
175,244.14999999999998,17,0.05,1,50,0.07,0.03,0.7028571428571428,18,0.0,1.2
176,244.25,15,0.05,1,50,0.07,0.03,0.7045454545454546,16,0.0,1.0666666666666667
177,-120.40000000000458,448,0.05,1,50,0.07,0.03,0.7062146892655368,449,0.0779510022271715,32.07142857142857
178,247.1,18,0.05,1,50,0.07,0.03,0.7078651685393258,19,0.0,1.1875
179,245.05000000000035,159,0.05,1,50,0.07,0.03,0.7094972067039106,160,0.00625,7.619047619047619
180,231.1,18,0.05,1,50,0.07,0.03,0.7111111111111111,19,0.05263157894736842,1.3571428571428572
181,237.74999999999997,25,0.05,1,50,0.07,0.03,0.712707182320442,26,0.0,2.0
182,261.2000000000002,96,0.05,1,50,0.07,0.03,0.7142857142857143,97,0.0,4.409090909090909
183,276.6,28,0.05,1,50,0.07,0.03,0.7158469945355191,29,0.0,1.1153846153846154
184,358.2999999999997,74,0.05,1,50,0.07,0.03,0.717391304347826,75,0.0,1.3888888888888888
185,274.8500000000001,43,0.05,1,50,0.07,0.03,0.7189189189189189,44,0.09090909090909091,1.1282051282051282
186,358.79999999999995,64,0.05,1,50,0.07,0.03,0.7204301075268817,65,0.0,1.2037037037037037
187,-7.9999999999997415,1000,0.05,0,50,0.07,0.03,0.7165775401069518,1001,0.0,52.68421052631579
188,307.9500000000001,61,0.05,1,50,0.07,0.03,0.7180851063829787,62,0.0,1.6756756756756757
189,364.8499999999992,123,0.05,1,50,0.07,0.03,0.7195767195767195,124,0.0,2.175438596491228
190,216.19999999999996,316,0.05,1,50,0.07,0.03,0.7210526315789474,317,0.0031545741324921135,22.642857142857142
191,287.9000000000001,42,0.05,1,50,0.07,0.03,0.7225130890052356,43,0.0,1.4333333333333333
192,378.30000000000007,234,0.05,1,50,0.07,0.03,0.7239583333333334,235,0.00851063829787234,3.357142857142857
193,233.50000000000023,330,0.05,1,50,0.07,0.03,0.7253886010362695,331,0.0030211480362537764,16.55
194,205.69999999999976,726,0.05,1,50,0.07,0.03,0.7268041237113402,727,0.0,51.92857142857143
195,269.50000000000045,170,0.05,1,50,0.07,0.03,0.7282051282051282,171,0.0,6.576923076923077
196,324.4500000000002,91,0.05,1,50,0.07,0.03,0.7295918367346939,92,0.0,2.13953488372093
197,-90.75000000000006,116,0.05,0,50,0.07,0.03,0.7258883248730964,116,0.0,10.545454545454545
198,237.54999999999998,29,0.05,1,50,0.07,0.03,0.7272727272727273,30,0.0,2.3076923076923075
199,253.10000000000008,58,0.05,1,50,0.07,0.03,0.7286432160804021,59,0.01694915254237288,2.6818181818181817
200,261.95,21,0.05,1,50,0.07,0.03,0.73,22,0.0,1.0476190476190477
201,243.55,29,0.05,1,50,0.07,0.03,0.7313432835820896,30,0.0,2.0
202,277.65000000000015,67,0.05,1,50,0.07,0.03,0.7326732673267327,68,0.0,2.5185185185185186
203,240.89999999999998,22,0.05,1,50,0.07,0.03,0.7339901477832512,23,0.0,1.6428571428571428
204,4.00000000000054,1000,0.05,0,50,0.07,0.03,0.7303921568627451,1001,0.0,35.75
205,241.05000000000007,79,0.05,1,50,0.07,0.03,0.7317073170731707,80,0.0,5.333333333333333
206,-27.399999999999736,109,0.05,0,50,0.07,0.03,0.7281553398058253,109,0.0,2.945945945945946
207,-78.99999999999986,661,0.05,0,50,0.07,0.03,0.7246376811594203,661,0.0,8.813333333333333
208,256.05,19,0.05,1,50,0.07,0.03,0.7259615384615384,20,0.0,1.0526315789473684
209,300.00000000000006,40,0.05,1,50,0.07,0.03,0.7272727272727273,41,0.0,1.2058823529411764
210,240.1500000000001,97,0.05,1,50,0.07,0.03,0.7285714285714285,98,0.0,6.533333333333333
211,272.55000000000007,49,0.05,1,50,0.07,0.03,0.7298578199052133,50,0.0,2.0
212,247.2,16,0.05,1,50,0.07,0.03,0.7311320754716981,17,0.0,1.0625
213,4.300000000000324,195,0.05,0,50,0.07,0.03,0.7276995305164319,195,0.0,4.431818181818182
214,236.34999999999997,53,0.05,1,50,0.07,0.03,0.7289719626168224,54,0.0,4.153846153846154
215,241.2,16,0.05,1,50,0.07,0.03,0.7302325581395349,17,0.0,1.2142857142857142
216,-68.70000000000006,95,0.05,0,50,0.07,0.03,0.7268518518518519,95,0.0,3.392857142857143
217,356.8499999999983,203,0.05,1,50,0.07,0.03,0.728110599078341,204,0.004901960784313725,3.457627118644068
218,248.5500000000001,49,0.05,1,50,0.07,0.03,0.7293577981651376,50,0.0,2.9411764705882355
219,366.24999999999955,95,0.05,1,50,0.07,0.03,0.730593607305936,96,0.0,1.6842105263157894
220,7.2500000000001705,76,0.05,0,50,0.07,0.03,0.7272727272727273,76,0.0,1.5833333333333333
221,205.89999999999998,2,0.05,1,50,0.07,0.03,0.7285067873303167,3,0.0,1.5
222,-110.65000000000005,634,0.05,0,50,0.07,0.03,0.7252252252252253,634,0.0,57.63636363636363
223,-9.14999999999985,84,0.05,0,50,0.07,0.03,0.7219730941704036,84,0.011904761904761904,2.1538461538461537
224,291.50000000000057,210,0.05,1,50,0.07,0.03,0.7232142857142857,211,0.0,6.205882352941177
225,347.29999999999995,94,0.05,1,50,0.07,0.03,0.7244444444444444,95,0.010526315789473684,1.7592592592592593
226,278.1500000000001,57,0.05,1,50,0.07,0.03,0.7256637168141593,58,0.0,2.1481481481481484
227,289.90000000000043,162,0.05,1,50,0.07,0.03,0.7268722466960352,163,0.006134969325153374,4.527777777777778
228,220.64999999999998,7,0.05,1,50,0.07,0.03,0.7280701754385965,8,0.125,1.1428571428571428
229,-86.00000000000004,81,0.05,0,50,0.07,0.03,0.7248908296943232,81,0.0,5.4
230,44.000000000002785,1000,0.05,0,50,0.07,0.03,0.7217391304347827,1001,0.001998001998001998,25.025
231,305.0000000000001,60,0.05,1,50,0.07,0.03,0.7229437229437229,61,0.0,1.6944444444444444
232,204.79999999999998,24,0.05,1,50,0.07,0.03,0.7241379310344828,25,0.0,12.5
233,248.35,53,0.05,1,50,0.07,0.03,0.7253218884120172,54,0.0,3.176470588235294
234,323.55000000000024,109,0.05,1,50,0.07,0.03,0.7264957264957265,110,0.0,2.558139534883721
235,349.449999999998,231,0.05,1,50,0.07,0.03,0.7276595744680852,232,0.004310344827586207,4.0701754385964914
236,305.10000000000014,58,0.05,1,50,0.07,0.03,0.7288135593220338,59,0.0,1.6388888888888888
237,-152.54999999999842,752,0.05,0,50,0.07,0.03,0.7257383966244726,752,0.011968085106382979,20.324324324324323
238,195.34999999999997,233,0.05,1,50,0.07,0.03,0.726890756302521,234,0.008547008547008548,26.0
239,261.75,25,0.05,1,50,0.07,0.03,0.7280334728033473,26,0.0,1.2380952380952381
240,111.99999999999386,1000,0.05,0,50,0.07,0.03,0.725,1001,0.0,17.56140350877193
241,241.0,20,0.05,1,50,0.07,0.03,0.7261410788381742,21,0.0,1.5
242,2.5500000000004235,170,0.05,0,50,0.07,0.03,0.7231404958677686,170,0.0,3.5416666666666665
243,243.75000000000003,25,0.05,1,50,0.07,0.03,0.7242798353909465,26,0.0,1.7333333333333334
244,279.55,29,0.05,1,50,0.07,0.03,0.7254098360655737,30,0.0,1.1111111111111112
245,417.649999999999,147,0.05,1,50,0.07,0.03,0.726530612244898,148,0.0,1.9733333333333334
246,-131.5500000000001,132,0.05,0,50,0.07,0.03,0.7235772357723578,132,0.007575757575757576,1.8857142857142857
247,393.6499999999977,267,0.05,1,50,0.07,0.03,0.7246963562753036,268,0.0,3.8840579710144927
248,326.3500000000001,53,0.05,1,50,0.07,0.03,0.7258064516129032,54,0.0,1.255813953488372
249,365.35,113,0.05,1,50,0.07,0.03,0.7269076305220884,114,0.0,2.0
250,233.24999999999997,35,0.05,1,50,0.07,0.03,0.728,36,0.027777777777777776,2.4
251,299.1,58,0.05,1,50,0.07,0.03,0.7290836653386454,59,0.0,1.7352941176470589
252,249.45000000000005,31,0.05,1,50,0.07,0.03,0.7301587301587301,32,0.0,1.8823529411764706
253,-84.60000000000004,53,0.05,0,50,0.07,0.03,0.7272727272727273,53,0.0,4.818181818181818
254,-32.59999999999944,213,0.05,0,50,0.07,0.03,0.7244094488188977,213,0.0,5.756756756756757
255,205.89999999999998,2,0.05,1,50,0.07,0.03,0.7254901960784313,3,0.0,1.5
256,222.04999999999995,99,0.05,1,50,0.07,0.03,0.7265625,100,0.0,11.11111111111111
257,-39.09999999999941,223,0.05,0,50,0.07,0.03,0.7237354085603113,223,0.0,7.193548387096774
258,-158.04999999999956,342,0.05,0,50,0.07,0.03,0.7209302325581395,342,0.017543859649122806,24.428571428571427
259,8.000000000000298,121,0.05,0,50,0.07,0.03,0.7181467181467182,121,0.0,2.5208333333333335
260,-18.099999999999923,43,0.05,0,50,0.07,0.03,0.7153846153846154,43,0.0,1.1944444444444444
261,243.45000000000005,31,0.05,1,50,0.07,0.03,0.7164750957854407,32,0.0,2.1333333333333333
262,204.6,28,0.05,1,50,0.07,0.03,0.7175572519083969,29,0.0,14.5
263,-7.099999999999426,223,0.05,0,50,0.07,0.03,0.714828897338403,223,0.004484304932735426,4.645833333333333
264,252.0000000000003,280,0.05,1,50,0.07,0.03,0.7159090909090909,281,0.0,12.772727272727273
265,242.85,43,0.05,1,50,0.07,0.03,0.7169811320754716,44,0.0,2.933333333333333
266,-80.85000000000005,78,0.05,0,50,0.07,0.03,0.7142857142857143,78,0.01282051282051282,5.2
267,233.84999999999997,23,0.05,1,50,0.07,0.03,0.7153558052434457,24,0.041666666666666664,1.6
268,-108.1,43,0.05,0,50,0.07,0.03,0.7126865671641791,43,0.0,1.4333333333333333
269,218.14999999999998,57,0.05,1,50,0.07,0.03,0.7137546468401487,58,0.017241379310344827,8.285714285714286
270,414.74999999999943,205,0.05,1,50,0.07,0.03,0.7148148148148148,206,0.0,2.7466666666666666
