x,y
32,36
32,35
32,34
31,34
31,33
31,32
31,31
31,30
31,29
30,29
30,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
31,28
32,28
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
32,27
33,27
33,26
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
33,26
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
33,25
32,25
31,25
31,24
31,23
32,23
33,23
33,22
34,22
35,22
36,22
35,22
36,22
35,22
36,22
35,22
36,22
35,22
36,22
37,22
38,22
38,21
39,21
38,21
39,21
39,20
39,19
38,19
37,19
36,19
35,19
35,18
34,18
33,18
32,18
31,18
30,18
29,18
28,18
27,18
26,18
25,18
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
26,18
26,19
26,18
26,19
26,18
26,19
26,18
25,18
25,19
26,19
25,19
26,19
25,19
26,19
25,19
26,19
26,18
25,18
25,19
26,19
26,18
25,18
25,19
26,19
26,18
25,18
25,19
26,19
26,18
25,18
25,19
26,19
26,18
26,19
26,18
26,19
26,18
26,19
26,18
25,18
25,19
26,19
26,18
26,19
26,18
26,19
27,19
26,19
26,18
26,19
26,18
26,19
26,18
26,19
26,18
26,19
26,18
26,19
26,18
