episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-200,111,0.9083766912623201,0,50,0.1,0.05,0.0,111,0.04504504504504504,10.090909090909092,0.0
2,511.34999999999997,73,0.7848659633124138,1,50,0.1,0.05,0.5,74,0.02702702702702703,6.7272727272727275,0.0
3,-101.0,21,0.7525526039390245,0,50,0.1,0.05,0.3333333333333333,21,0.047619047619047616,0.6363636363636364,0.0
4,-116.44999999999999,30,0.7086847729008457,0,50,0.1,0.05,0.25,30,0.0,2.727272727272727,0.0
5,-200,19,0.6822340418782402,0,50,0.1,0.05,0.2,19,0.15789473684210525,0.95,3869.356201171875
6,-132.5999999999999,53,0.6135529861031793,0,50,0.1,0.05,0.16666666666666666,53,0.03773584905660377,2.65,0.0
7,-116.95000000000002,40,0.5663354216954061,0,50,0.1,0.05,0.14285714285714285,40,0.025,3.6363636363636362,0.0
8,-151.24999999999983,126,0.44007016671544363,0,50,0.1,0.05,0.125,126,0.07142857142857142,3.8181818181818183,0.0
9,-101.60000000000001,33,0.41193604053316135,0,50,0.1,0.05,0.1111111111111111,33,0.030303030303030304,3.0,0.0
10,145.59999999999957,89,0.3447053031335227,0,50,0.1,0.05,0.1,89,0.033707865168539325,1.3692307692307693,3601.1494140625
11,598.8000000000001,24,0.3285344799090322,1,50,0.1,0.05,0.18181818181818182,25,0.0,1.25,0.0
12,-146.39999999999986,129,0.25375860714679976,0,50,0.1,0.05,0.16666666666666666,129,0.007751937984496124,11.727272727272727,0.0
13,-17.34999999999991,48,0.23050840393934488,0,50,0.1,0.05,0.15384615384615385,48,0.041666666666666664,0.7384615384615385,0.0
14,-200,135,0.17591782117241173,0,50,0.1,0.05,0.14285714285714285,135,0.0962962962962963,4.090909090909091,0.0
15,-200,300,0.09648775987592385,0,50,0.1,0.05,0.13333333333333333,301,0.059800664451827246,27.363636363636363,3549.47607421875
16,597.6000000000001,48,0.08764723206340493,1,50,0.1,0.05,0.1875,49,0.0,2.45,0.0
17,30.950000000000188,82,0.07437767372389527,0,50,0.1,0.05,0.17647058823529413,82,0.0,1.2615384615384615,0.0
18,-44.99999999999931,300,0.05,0,50,0.1,0.05,0.16666666666666666,301,0.009966777408637873,9.121212121212121,0.0
19,-154.99999999999994,300,0.05,0,50,0.1,0.05,0.15789473684210525,301,0.026578073089700997,12.541666666666666,0.0
20,65.00000000000082,300,0.05,0,50,0.1,0.05,0.15,301,0.0,9.121212121212121,7580.8837890625
