episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio
1251,6.900000000000361,143,0.05,0,70,0.09,0.039999999999999994,0.7354116706634692,143,0.0,1.7654320987654322
1252,281.7000000000006,246,0.05,1,70,0.09,0.039999999999999994,0.7356230031948882,247,0.008097165991902834,6.5
1253,126.64999999999964,88,0.05,0,70,0.09,0.039999999999999994,0.7350359138068635,88,0.011363636363636364,1.0864197530864197
1254,202.45,11,0.05,1,70,0.09,0.039999999999999994,0.7352472089314195,12,0.0,12.0
1255,273.55,29,0.05,1,70,0.09,0.039999999999999994,0.7354581673306773,30,0.0,1.2
1256,232.95,121,0.05,1,70,0.09,0.039999999999999994,0.7356687898089171,122,0.0,9.384615384615385
1257,358.14999999999907,137,0.05,1,70,0.09,0.039999999999999994,0.7358790771678599,138,0.0,2.5090909090909093
1258,267.75,25,0.05,1,70,0.09,0.039999999999999994,0.7360890302066773,26,0.0,1.1304347826086956
1259,34.00000000000145,1000,0.05,0,70,0.09,0.039999999999999994,0.7355043685464655,1001,0.0,22.244444444444444
1260,26.050000000000125,60,0.05,0,70,0.09,0.039999999999999994,0.734920634920635,60,0.0,1.0714285714285714
1261,254.75000000000006,45,0.05,1,70,0.09,0.039999999999999994,0.7351308485329104,46,0.0,2.4210526315789473
1262,123.94999999999717,302,0.05,0,70,0.09,0.039999999999999994,0.7345483359746434,302,0.0033112582781456954,3.2127659574468086
1263,249.85,23,0.05,1,70,0.09,0.039999999999999994,0.7347585114806018,24,0.0,1.411764705882353
1264,256.05,19,0.05,1,70,0.09,0.039999999999999994,0.7349683544303798,20,0.0,1.0526315789473684
1265,247.1,18,0.05,1,70,0.09,0.039999999999999994,0.7351778656126482,19,0.0,1.1875
1266,269.2000000000001,56,0.05,1,70,0.09,0.039999999999999994,0.735387045813586,57,0.0,2.375
1267,-52.499999999999666,131,0.05,0,70,0.09,0.039999999999999994,0.7348066298342542,131,0.0,4.09375
1268,378.1999999999998,76,0.05,1,70,0.09,0.039999999999999994,0.7350157728706624,77,0.012987012987012988,1.203125
1269,417.79999999999967,84,0.05,1,70,0.09,0.039999999999999994,0.735224586288416,85,0.0,1.1486486486486487
1270,388.5999999999998,68,0.05,1,70,0.09,0.039999999999999994,0.7354330708661417,69,0.0,1.078125
1271,-71.65,14,0.05,0,70,0.09,0.039999999999999994,0.7348544453186467,14,0.07142857142857142,0.14893617021276595
1272,426.64999999999964,87,0.05,1,70,0.09,0.039999999999999994,0.735062893081761,88,0.0,1.1428571428571428
1273,349.75,65,0.05,1,70,0.09,0.039999999999999994,0.7352710133542812,66,0.0,1.2941176470588236
1274,214.69999999999996,66,0.05,1,70,0.09,0.039999999999999994,0.7354788069073783,67,0.0,11.166666666666666
1275,293.70000000000005,46,0.05,1,70,0.09,0.039999999999999994,0.735686274509804,47,0.0,1.46875
1276,294.30000000000007,34,0.05,1,70,0.09,0.039999999999999994,0.7358934169278997,35,0.0,1.09375
1277,267.85,23,0.05,1,70,0.09,0.039999999999999994,0.7361002349256069,24,0.0,1.0434782608695652
1278,1.6500000000001478,68,0.05,0,70,0.09,0.039999999999999994,0.7355242566510172,68,0.0,1.837837837837838
1279,323.70000000000005,46,0.05,1,70,0.09,0.039999999999999994,0.7357310398749023,47,0.0,1.119047619047619
1280,261.15000000000174,637,0.05,1,70,0.09,0.039999999999999994,0.7359375,638,0.0,20.580645161290324
1281,-121.85000000000001,18,0.05,0,70,0.09,0.039999999999999994,0.7353629976580797,18,0.0,0.6206896551724138
1282,373.39999999999895,172,0.05,1,70,0.09,0.039999999999999994,0.7355694227769111,173,0.005780346820809248,2.703125
1283,37.299999999999045,135,0.05,0,70,0.09,0.039999999999999994,0.734996102883866,135,0.0,2.076923076923077
1284,420.4499999999997,131,0.05,1,70,0.09,0.039999999999999994,0.735202492211838,132,0.007575757575757576,1.6708860759493671
1285,223.6,8,0.05,1,70,0.09,0.039999999999999994,0.7354085603112841,9,0.0,1.125
1286,217.7,6,0.05,1,70,0.09,0.039999999999999994,0.7356143079315708,7,0.0,1.1666666666666667
1287,299.6,48,0.05,1,70,0.09,0.039999999999999994,0.7358197358197358,49,0.0,1.4411764705882353
1288,367.4499999999998,71,0.05,1,70,0.09,0.039999999999999994,0.7360248447204969,72,0.0,1.263157894736842
1289,275.05,39,0.05,1,70,0.09,0.039999999999999994,0.7362296353762606,40,0.025,1.3793103448275863
1290,53.84999999999951,104,0.05,0,70,0.09,0.039999999999999994,0.7356589147286822,104,0.0,1.7627118644067796
1291,335.6,48,0.05,1,70,0.09,0.039999999999999994,0.7358636715724245,49,0.0,1.065217391304348
1292,159.99999999998963,1000,0.05,0,70,0.09,0.039999999999999994,0.7352941176470589,1001,0.0,11.247191011235955
1293,202.95,1,0.05,1,70,0.09,0.039999999999999994,0.7354988399071926,2,0.0,2.0
1294,348.449999999991,851,0.05,1,70,0.09,0.039999999999999994,0.7357032457496137,852,0.0011737089201877935,12.716417910447761
1295,323.80000000000007,44,0.05,1,70,0.09,0.039999999999999994,0.7359073359073359,45,0.0,1.0714285714285714
1296,-100,1,0.05,0,70,0.09,0.039999999999999994,0.7353395061728395,1,0.0,0.030303030303030304
1297,-33.59999999999975,113,0.05,0,70,0.09,0.039999999999999994,0.7347725520431766,113,0.008849557522123894,2.5681818181818183
1298,0.300000000000054,35,0.05,0,70,0.09,0.039999999999999994,0.734206471494607,35,0.0,0.9459459459459459
1299,1.7999999999997556,85,0.05,0,70,0.09,0.039999999999999994,0.7336412625096228,85,0.09411764705882353,1.328125
1300,409.14999999999975,77,0.05,1,70,0.09,0.039999999999999994,0.7338461538461538,78,0.0,1.0985915492957747
1301,411.8499999999997,223,0.05,1,70,0.09,0.039999999999999994,0.7340507302075326,224,0.013392857142857142,2.765432098765432
1302,208.85,3,0.05,1,70,0.09,0.039999999999999994,0.7342549923195084,4,0.0,1.3333333333333333
1303,357.54999999999984,69,0.05,1,70,0.09,0.039999999999999994,0.7344589409056025,70,0.014285714285714285,1.2280701754385965
1304,250.70000000000013,66,0.05,1,70,0.09,0.039999999999999994,0.7346625766871165,67,0.0,3.7222222222222223
1305,299.9000000000001,42,0.05,1,70,0.09,0.039999999999999994,0.7348659003831418,43,0.0,1.2647058823529411
1306,273.75,25,0.05,1,70,0.09,0.039999999999999994,0.7350689127105666,26,0.0,1.04
1307,-44.34999999999997,28,0.05,0,70,0.09,0.039999999999999994,0.7345065034429993,28,0.0,0.875
1308,8.750000000000412,166,0.05,0,70,0.09,0.039999999999999994,0.7339449541284404,166,0.0,2.912280701754386
1309,293.85000000000014,103,0.05,1,70,0.09,0.039999999999999994,0.73414820473644,104,0.009615384615384616,3.1515151515151514
1310,-4.249999999999517,186,0.05,0,70,0.09,0.039999999999999994,0.733587786259542,186,0.0,4.2272727272727275
1311,304.6500000000001,47,0.05,1,70,0.09,0.039999999999999994,0.7337909992372235,48,0.020833333333333332,1.2307692307692308
1312,256.05,19,0.05,1,70,0.09,0.039999999999999994,0.7339939024390244,20,0.0,1.0526315789473684
1313,313.55000000000007,69,0.05,1,70,0.09,0.039999999999999994,0.7341964965727342,70,0.0,1.794871794871795
1314,-28.349999999999852,68,0.05,0,70,0.09,0.039999999999999994,0.7336377473363774,68,0.0,2.125
1315,37.399999999999125,133,0.05,0,70,0.09,0.039999999999999994,0.7330798479087453,133,0.0,2.046153846153846
1316,290.95000000000005,41,0.05,1,70,0.09,0.039999999999999994,0.7332826747720365,42,0.0,1.3548387096774193
1317,303.25000000000006,35,0.05,1,70,0.09,0.039999999999999994,0.7334851936218679,36,0.0,1.0285714285714285
1318,9.050000000000068,40,0.05,0,70,0.09,0.039999999999999994,0.7329286798179059,40,0.0,0.6153846153846154
1319,237.54999999999998,29,0.05,1,70,0.09,0.039999999999999994,0.733131159969674,30,0.0,2.3076923076923075
1320,325.0500000000002,79,0.05,1,70,0.09,0.039999999999999994,0.7333333333333333,80,0.0,1.8604651162790697
1321,269.30000000000007,54,0.05,1,70,0.09,0.039999999999999994,0.7335352006056018,55,0.0,2.2916666666666665
1322,261.95,21,0.05,1,70,0.09,0.039999999999999994,0.7337367624810892,22,0.0,1.0476190476190477
1323,326.55000000000007,49,0.05,1,70,0.09,0.039999999999999994,0.7339380196523053,50,0.0,1.1627906976744187
1324,208.85,3,0.05,1,70,0.09,0.039999999999999994,0.7341389728096677,4,0.0,1.3333333333333333
1325,361.94999999999993,61,0.05,1,70,0.09,0.039999999999999994,0.7343396226415094,62,0.0,1.1272727272727272
1326,-35.84999999999772,818,0.05,0,70,0.09,0.039999999999999994,0.7337858220211161,818,0.0,18.59090909090909
1327,-86.35000000000002,28,0.05,0,70,0.09,0.039999999999999994,0.7332328560663149,28,0.0,3.5
1328,-18.69999999999989,55,0.05,0,70,0.09,0.039999999999999994,0.7326807228915663,55,0.01818181818181818,0.9166666666666666
1329,360.9000000000002,182,0.05,1,70,0.09,0.039999999999999994,0.7328818660647103,183,0.01092896174863388,3.05
1330,262.84999999999997,123,0.05,1,70,0.09,0.039999999999999994,0.7330827067669173,124,0.0,5.391304347826087
1331,446.4499999999996,91,0.05,1,70,0.09,0.039999999999999994,0.7332832456799399,92,0.021739130434782608,1.0574712643678161
1332,371.8499999999998,103,0.05,1,70,0.09,0.039999999999999994,0.7334834834834835,104,0.0,1.7627118644067796
1333,319.9500000000002,101,0.05,1,70,0.09,0.039999999999999994,0.7336834208552138,102,0.00980392156862745,2.2666666666666666
1334,244.05,19,0.05,1,70,0.09,0.039999999999999994,0.7338830584707646,20,0.0,1.3333333333333333
1335,-284.0000000000092,1000,0.05,0,70,0.09,0.039999999999999994,0.7333333333333333,1001,0.027972027972027972,15.88888888888889
1336,-16.69999999999989,55,0.05,0,70,0.09,0.039999999999999994,0.7327844311377245,55,0.01818181818181818,1.4864864864864864
1337,-74.9,19,0.05,0,70,0.09,0.039999999999999994,0.7322363500373972,19,0.05263157894736842,1.0555555555555556
1338,-76.90000000000008,139,0.05,0,70,0.09,0.039999999999999994,0.7316890881913304,139,0.0,5.346153846153846
1339,48.29999999999956,155,0.05,0,70,0.09,0.039999999999999994,0.731142643764003,155,0.0,2.767857142857143
1340,-92.44999999999999,30,0.05,0,70,0.09,0.039999999999999994,0.7305970149253731,30,0.0,1.6666666666666667
1341,348.14999999999964,97,0.05,1,70,0.09,0.039999999999999994,0.7307979120059657,98,0.0,1.9215686274509804
1342,349.94999999999993,61,0.05,1,70,0.09,0.039999999999999994,0.7309985096870343,62,0.0,1.2156862745098038
1343,346.65000000000015,127,0.05,1,70,0.09,0.039999999999999994,0.731198808637379,128,0.0,2.5098039215686274
1344,285.55,29,0.05,1,70,0.09,0.039999999999999994,0.7313988095238095,30,0.0,1.0344827586206897
1345,362.19999999999925,116,0.05,1,70,0.09,0.039999999999999994,0.7315985130111524,117,0.0,2.0892857142857144
1346,-20.899999999999764,99,0.05,0,70,0.09,0.039999999999999994,0.7310549777117384,99,0.0,3.193548387096774
1347,202.95,1,0.05,1,70,0.09,0.039999999999999994,0.7312546399406088,2,0.0,2.0
1348,425.9999999999997,80,0.05,1,70,0.09,0.039999999999999994,0.7314540059347181,81,0.012345679012345678,1.0125
1349,327.0000000000001,100,0.05,1,70,0.09,0.039999999999999994,0.7316530763528539,101,0.0,2.2954545454545454
1350,285.25000000000006,35,0.05,1,70,0.09,0.039999999999999994,0.7318518518518519,36,0.0,1.2413793103448276
1351,-30.299999999999798,87,0.05,0,70,0.09,0.039999999999999994,0.7313101406365655,87,0.022988505747126436,1.45
1352,208.75,5,0.05,1,70,0.09,0.039999999999999994,0.731508875739645,6,0.0,2.0
1353,69.85000000000025,224,0.05,0,70,0.09,0.039999999999999994,0.7309682187730968,224,0.008928571428571428,2.909090909090909
1354,4.000000000000724,1000,0.05,0,70,0.09,0.039999999999999994,0.7304283604135894,1001,0.0,31.28125
1355,302.8500000000001,43,0.05,1,70,0.09,0.039999999999999994,0.7306273062730627,44,0.0,1.2571428571428571
1356,325.7500000000001,65,0.05,1,70,0.09,0.039999999999999994,0.7308259587020649,66,0.0,1.5348837209302326
1357,224.04999999999987,179,0.05,1,70,0.09,0.039999999999999994,0.7310243183492999,180,0.0,16.363636363636363
1358,363.8999999999999,82,0.05,1,70,0.09,0.039999999999999994,0.7312223858615611,83,0.0,1.4821428571428572
1359,310.55000000000007,49,0.05,1,70,0.09,0.039999999999999994,0.731420161883738,50,0.02,1.2195121951219512
1360,356.05000000000007,99,0.05,1,70,0.09,0.039999999999999994,0.7316176470588235,100,0.01,1.7543859649122806
1361,87.99999999999991,1000,0.05,0,70,0.09,0.039999999999999994,0.7310800881704629,1001,0.0,17.875
1362,-53.6999999999996,155,0.05,0,70,0.09,0.039999999999999994,0.7305433186490455,155,0.0,4.84375
1363,258.3000000000017,634,0.05,1,70,0.09,0.039999999999999994,0.7307410124724871,635,0.0,21.166666666666668
1364,334.5000000000001,70,0.05,1,70,0.09,0.039999999999999994,0.7309384164222874,71,0.0,1.5434782608695652
1365,393.9999999999998,80,0.05,1,70,0.09,0.039999999999999994,0.7311355311355311,81,0.0,1.2272727272727273
1366,373.8499999999999,63,0.05,1,70,0.09,0.039999999999999994,0.7313323572474377,64,0.0,1.0847457627118644
1367,243.95,21,0.05,1,70,0.09,0.039999999999999994,0.731528895391368,22,0.0,1.4666666666666666
1368,267.75,25,0.05,1,70,0.09,0.039999999999999994,0.7317251461988304,26,0.0,1.1304347826086956
1369,250.15,17,0.05,1,70,0.09,0.039999999999999994,0.7319211102994887,18,0.0,1.0588235294117647
1370,158.44999999999726,292,0.05,0,70,0.09,0.039999999999999994,0.7313868613138687,292,0.0,3.106382978723404
1371,-25.949999999998397,580,0.05,0,70,0.09,0.039999999999999994,0.7308533916849015,580,0.0034482758620689655,8.923076923076923
1372,229.29999999999998,14,0.05,1,70,0.09,0.039999999999999994,0.7310495626822158,15,0.06666666666666667,1.5
1373,362.89999999999964,102,0.05,1,70,0.09,0.039999999999999994,0.7312454479242535,103,0.0,1.8392857142857142
1374,19.80000000000028,125,0.05,0,70,0.09,0.039999999999999994,0.7307132459970888,125,0.0,2.717391304347826
1375,222.89999999999998,22,0.05,1,70,0.09,0.039999999999999994,0.730909090909091,23,0.0,2.875
1376,250.05,19,0.05,1,70,0.09,0.039999999999999994,0.7311046511627907,20,0.0,1.1764705882352942
1377,268.90000000000003,62,0.05,1,70,0.09,0.039999999999999994,0.7312999273783588,63,0.0,2.625
1378,327.50000000000017,90,0.05,1,70,0.09,0.039999999999999994,0.7314949201741655,91,0.0,2.0681818181818183
1379,426.1499999999996,97,0.05,1,70,0.09,0.039999999999999994,0.7316896301667876,98,0.0,1.2727272727272727
1380,343.95,61,0.05,1,70,0.09,0.039999999999999994,0.7318840579710145,62,0.0,1.2653061224489797
1381,-65.59999999999984,73,0.05,0,70,0.09,0.039999999999999994,0.7313540912382331,73,0.0136986301369863,3.0416666666666665
1382,322.1500000000001,57,0.05,1,70,0.09,0.039999999999999994,0.731548480463097,58,0.017241379310344827,1.288888888888889
1383,362.8999999999994,102,0.05,1,70,0.09,0.039999999999999994,0.7317425885755604,103,0.0,1.8392857142857142
1384,370.7999999999999,64,0.05,1,70,0.09,0.039999999999999994,0.7319364161849711,65,0.0,1.1206896551724137
1385,313.55000000000047,189,0.05,1,70,0.09,0.039999999999999994,0.7321299638989169,190,0.0,4.634146341463414
1386,294.40000000000003,32,0.05,1,70,0.09,0.039999999999999994,0.7323232323232324,33,0.0,1.03125
1387,-51.04999999999801,722,0.05,0,70,0.09,0.039999999999999994,0.7317952415284787,722,0.002770083102493075,16.40909090909091
1388,364.04999999999984,219,0.05,1,70,0.09,0.039999999999999994,0.7319884726224783,220,0.00909090909090909,3.3846153846153846
1389,388.29999999999836,194,0.05,1,70,0.09,0.039999999999999994,0.7321814254859611,195,0.0,2.9545454545454546
1390,429.2999999999995,94,0.05,1,70,0.09,0.039999999999999994,0.7323741007194244,95,0.0,1.2179487179487178
1391,389.5999999999989,168,0.05,1,70,0.09,0.039999999999999994,0.732566498921639,169,0.0,2.5606060606060606
1392,0.6500000000002046,88,0.05,0,70,0.09,0.039999999999999994,0.7320402298850575,88,0.0,1.1428571428571428
1393,248.8,24,0.05,1,70,0.09,0.039999999999999994,0.7322325915290739,25,0.04,1.25
1394,-86.20000000000005,85,0.05,0,70,0.09,0.039999999999999994,0.7317073170731707,85,0.0,2.236842105263158
1395,382.24999999999784,255,0.05,1,70,0.09,0.039999999999999994,0.7318996415770609,256,0.0,3.9384615384615387
1396,252.4500000000003,131,0.05,1,70,0.09,0.039999999999999994,0.7320916905444126,132,0.03787878787878788,4.0
1397,-78.80000000000004,57,0.05,0,70,0.09,0.039999999999999994,0.7315676449534717,57,0.0,1.2954545454545454
1398,324.3500000000002,93,0.05,1,70,0.09,0.039999999999999994,0.7317596566523605,94,0.0,2.186046511627907
1399,222.79999999999998,24,0.05,1,70,0.09,0.039999999999999994,0.731951393852752,25,0.0,3.125
1400,202.95,1,0.05,1,70,0.09,0.039999999999999994,0.7321428571428571,2,0.0,2.0
1401,271.60000000000036,168,0.05,1,70,0.09,0.039999999999999994,0.7323340471092077,169,0.005917159763313609,5.633333333333334
1402,249.75,25,0.05,1,70,0.09,0.039999999999999994,0.7325249643366619,26,0.0,1.5294117647058822
1403,326.2500000000001,55,0.05,1,70,0.09,0.039999999999999994,0.7327156094084105,56,0.0,1.302325581395349
1404,438.24999999999955,95,0.05,1,70,0.09,0.039999999999999994,0.7329059829059829,96,0.0,1.1851851851851851
1405,309.25000000000017,75,0.05,1,70,0.09,0.039999999999999994,0.7330960854092526,76,0.013157894736842105,1.853658536585366
1406,263.3500000000006,233,0.05,1,70,0.09,0.039999999999999994,0.7332859174964438,234,0.0,9.36
1407,-125.20000000000003,65,0.05,0,70,0.09,0.039999999999999994,0.7327647476901208,65,0.015384615384615385,0.7142857142857143
1408,208.85,3,0.05,1,70,0.09,0.039999999999999994,0.7329545454545454,4,0.0,1.3333333333333333
1409,-79.10000000000004,63,0.05,0,70,0.09,0.039999999999999994,0.7324343506032647,63,0.0,1.4318181818181819
1410,76.00000000000252,1000,0.05,0,70,0.09,0.039999999999999994,0.7319148936170212,1001,0.0,17.56140350877193
1411,294.40000000000003,32,0.05,1,70,0.09,0.039999999999999994,0.7321048901488306,33,0.0,1.03125
1412,-100,1,0.05,0,70,0.09,0.039999999999999994,0.7315864022662889,1,0.0,0.030303030303030304
1413,314.75000000000017,85,0.05,1,70,0.09,0.039999999999999994,0.7317763623496107,86,0.011627906976744186,2.0
1414,217.4,132,0.05,1,70,0.09,0.039999999999999994,0.731966053748232,133,0.0,16.625
1415,273.75,25,0.05,1,70,0.09,0.039999999999999994,0.7321554770318022,26,0.0,1.04
1416,-50.3499999999986,508,0.05,0,70,0.09,0.039999999999999994,0.731638418079096,508,0.0,18.814814814814813
1417,328.20000000000016,76,0.05,1,70,0.09,0.039999999999999994,0.7318278052223006,77,0.0,1.75
1418,33.899999999997874,243,0.05,0,70,0.09,0.039999999999999994,0.731311706629055,243,0.00411522633744856,3.796875
1419,438.8499999999975,363,0.05,1,70,0.09,0.039999999999999994,0.7315010570824524,364,0.0027472527472527475,4.089887640449438
1420,-66.69999999999999,55,0.05,0,70,0.09,0.039999999999999994,0.7309859154929578,55,0.0,3.0555555555555554
1421,338.04999999999995,59,0.05,1,70,0.09,0.039999999999999994,0.7311752287121746,60,0.0,1.2765957446808511
1422,324.60000000000014,68,0.05,1,70,0.09,0.039999999999999994,0.7313642756680732,69,0.014492753623188406,1.5
1423,-85.75,16,0.05,0,70,0.09,0.039999999999999994,0.7308503162333099,16,0.0,0.2711864406779661
1424,261.85,23,0.05,1,70,0.09,0.039999999999999994,0.7310393258426966,24,0.0,1.1428571428571428
1425,383.29999999999995,94,0.05,1,70,0.09,0.039999999999999994,0.7312280701754386,95,0.010526315789473684,1.4393939393939394
1426,252.00000000000006,40,0.05,1,70,0.09,0.039999999999999994,0.7314165497896213,41,0.0,2.2777777777777777
1427,241.1,18,0.05,1,70,0.09,0.039999999999999994,0.731604765241766,19,0.0,1.3571428571428572
1428,288.1,38,0.05,1,70,0.09,0.039999999999999994,0.7317927170868347,39,0.0,1.3
1429,393.1999999999997,96,0.05,1,70,0.09,0.039999999999999994,0.7319804058782365,97,0.0,1.4696969696969697
1430,-30.399999999999906,49,0.05,0,70,0.09,0.039999999999999994,0.7314685314685314,49,0.0,0.7101449275362319
1431,313.7500000000001,65,0.05,1,70,0.09,0.039999999999999994,0.7316561844863732,66,0.0,1.6923076923076923
1432,-30.749999999999716,116,0.05,0,70,0.09,0.039999999999999994,0.7311452513966481,116,0.0,1.681159420289855
1433,250.30000000000013,74,0.05,1,70,0.09,0.039999999999999994,0.7313328681088626,75,0.0,4.166666666666667
1434,468.6499999999998,207,0.05,1,70,0.09,0.039999999999999994,0.7315202231520224,208,0.0,2.236559139784946
1435,455.6499999999994,107,0.05,1,70,0.09,0.039999999999999994,0.7317073170731707,108,0.009259259259259259,1.2413793103448276
1436,320.0500000000001,59,0.05,1,70,0.09,0.039999999999999994,0.7318941504178273,60,0.0,1.4634146341463414
1437,268.4000000000001,72,0.05,1,70,0.09,0.039999999999999994,0.732080723729993,73,0.0,3.0416666666666665
1438,-100,1,0.05,0,70,0.09,0.039999999999999994,0.7315716272600834,1,0.0,0.03333333333333333
1439,249.85000000000002,23,0.05,1,70,0.09,0.039999999999999994,0.7317581653926337,24,0.0,1.411764705882353
1440,-33.19999999999958,345,0.05,0,70,0.09,0.039999999999999994,0.73125,345,0.0,5.073529411764706
1441,327.6500000000004,147,0.05,1,70,0.09,0.039999999999999994,0.7314365024288688,148,0.0,3.2888888888888888
1442,222.79999999999998,24,0.05,1,70,0.09,0.039999999999999994,0.731622746185853,25,0.0,3.125
1443,350.05,59,0.05,1,70,0.09,0.039999999999999994,0.7318087318087318,60,0.0,1.1764705882352942
1444,150.74999999999832,206,0.05,0,70,0.09,0.039999999999999994,0.7313019390581718,206,0.0,2.1914893617021276
1445,-91.85,18,0.05,0,70,0.09,0.039999999999999994,0.730795847750865,18,0.0,0.5142857142857142
1446,455.4499999999998,271,0.05,1,70,0.09,0.039999999999999994,0.7309820193637621,272,0.003676470588235294,2.924731182795699
1447,247.25000000000017,75,0.05,1,70,0.09,0.039999999999999994,0.7311679336558397,76,0.0,4.470588235294118
1448,349.65000000000003,67,0.05,1,70,0.09,0.039999999999999994,0.731353591160221,68,0.0,1.3333333333333333
1449,326.40000000000026,112,0.05,1,70,0.09,0.039999999999999994,0.7315389924085576,113,0.0,2.5681818181818183
1450,40.350000000000165,254,0.05,0,70,0.09,0.039999999999999994,0.7310344827586207,254,0.0,4.535714285714286
1451,320.8500000000001,43,0.05,1,70,0.09,0.039999999999999994,0.7312198483804273,44,0.0,1.0731707317073171
1452,-22.949999999999818,80,0.05,0,70,0.09,0.039999999999999994,0.7307162534435262,80,0.0125,1.3333333333333333
1453,217.0000000000009,660,0.05,1,70,0.09,0.039999999999999994,0.7309015829318651,661,0.0015128593040847202,33.05
1454,331.9500000000001,61,0.05,1,70,0.09,0.039999999999999994,0.7310866574965612,62,0.0,1.3777777777777778
1455,249.55,29,0.05,1,70,0.09,0.039999999999999994,0.7312714776632302,30,0.0,1.7647058823529411
1456,366.54999999999995,89,0.05,1,70,0.09,0.039999999999999994,0.7314560439560439,90,0.0,1.5789473684210527
1457,276.6,28,0.05,1,70,0.09,0.039999999999999994,0.7316403568977351,29,0.0,1.1153846153846154
1458,318.1500000000001,97,0.05,1,70,0.09,0.039999999999999994,0.7318244170096022,98,0.0,2.3902439024390243
1459,231.54999999999998,29,0.05,1,70,0.09,0.039999999999999994,0.7320082248115147,30,0.0,2.727272727272727
1460,249.95,21,0.05,1,70,0.09,0.039999999999999994,0.7321917808219178,22,0.0,1.2941176470588236
1461,223.6,8,0.05,1,70,0.09,0.039999999999999994,0.7323750855578371,9,0.0,1.125
1462,262.2500000000001,55,0.05,1,70,0.09,0.039999999999999994,0.7325581395348837,56,0.017857142857142856,2.24
1463,249.65000000000003,27,0.05,1,70,0.09,0.039999999999999994,0.732740943267259,28,0.0,1.6470588235294117
1464,267.35,33,0.05,1,70,0.09,0.039999999999999994,0.7329234972677595,34,0.0,1.4782608695652173
1465,-104.35,28,0.05,0,70,0.09,0.039999999999999994,0.7324232081911263,28,0.0,0.6829268292682927
1466,288.20000000000005,36,0.05,1,70,0.09,0.039999999999999994,0.732605729877217,37,0.0,1.2333333333333334
1467,290.40000000000026,112,0.05,1,70,0.09,0.039999999999999994,0.732788002726653,113,0.0,3.53125
1468,360.0499999999995,99,0.05,1,70,0.09,0.039999999999999994,0.7329700272479565,100,0.0,1.8181818181818181
1469,244.15,17,0.05,1,70,0.09,0.039999999999999994,0.7331518039482642,18,0.0,1.2
1470,425.34999999999945,113,0.05,1,70,0.09,0.039999999999999994,0.7333333333333333,114,0.0,1.4805194805194806
1471,261.85,23,0.05,1,70,0.09,0.039999999999999994,0.7335146159075459,24,0.0,1.1428571428571428
1472,314.7500000000004,165,0.05,1,70,0.09,0.039999999999999994,0.7336956521739131,166,0.0,4.048780487804878
1473,-4.049999999999528,182,0.05,0,70,0.09,0.039999999999999994,0.7331975560081466,182,0.0,2.4594594594594597
1474,337.7499999999999,65,0.05,1,70,0.09,0.039999999999999994,0.7333785617367707,66,0.0,1.4042553191489362
1475,57.79999999999791,325,0.05,0,70,0.09,0.039999999999999994,0.7328813559322034,325,0.0,5.158730158730159
1476,270.70000000000005,26,0.05,1,70,0.09,0.039999999999999994,0.7330623306233063,27,0.0,1.125
1477,-55.84999999999999,18,0.05,0,70,0.09,0.039999999999999994,0.7325660121868652,18,0.0,0.75
1478,-44.64999999999995,34,0.05,0,70,0.09,0.039999999999999994,0.7320703653585927,34,0.0,0.425
1479,407.9999999999998,80,0.05,1,70,0.09,0.039999999999999994,0.7322515212981744,81,0.012345679012345678,1.0945945945945945
1480,363.8499999999981,263,0.05,1,70,0.09,0.039999999999999994,0.7324324324324324,264,0.0,4.47457627118644
1481,270.6,28,0.05,1,70,0.09,0.039999999999999994,0.7326130992572586,29,0.0,1.2083333333333333
1482,359.5500000000001,109,0.05,1,70,0.09,0.039999999999999994,0.7327935222672065,110,0.0,2.0
1483,81.99999999999946,1000,0.05,0,70,0.09,0.039999999999999994,0.73229939312205,1001,0.002997002997002997,17.875
1484,131.549999999998,230,0.05,0,70,0.09,0.039999999999999994,0.7318059299191375,230,0.0,2.6436781609195403
1485,444.64999999999964,87,0.05,1,70,0.09,0.039999999999999994,0.731986531986532,88,0.0,1.0602409638554218
1486,364.29999999999995,74,0.05,1,70,0.09,0.039999999999999994,0.7321668909825033,75,0.0,1.3392857142857142
1487,219.14999999999992,197,0.05,1,70,0.09,0.039999999999999994,0.7323470073974445,198,0.005050505050505051,15.23076923076923
1488,267.75,25,0.05,1,70,0.09,0.039999999999999994,0.7325268817204301,26,0.0,1.1304347826086956
1489,284.30000000000007,34,0.05,1,70,0.09,0.039999999999999994,0.732706514439221,35,0.02857142857142857,1.09375
1490,273.7,86,0.05,1,70,0.09,0.039999999999999994,0.7328859060402685,87,0.0,3.3461538461538463
1491,217.29999999999998,14,0.05,1,70,0.09,0.039999999999999994,0.7330650570087189,15,0.0,2.5
1492,237.54999999999998,29,0.05,1,70,0.09,0.039999999999999994,0.7332439678284183,30,0.0,2.3076923076923075
1493,-5.699999999999946,35,0.05,0,70,0.09,0.039999999999999994,0.7327528466175486,35,0.0,0.47297297297297297
1494,235.29999999999998,14,0.05,1,70,0.09,0.039999999999999994,0.7329317269076305,15,0.0,1.25
1495,216.89999999999998,22,0.05,1,70,0.09,0.039999999999999994,0.7331103678929766,23,0.0,3.8333333333333335
