episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio
227,243.44999999999996,71,0.05,1,50,0.07,0.03,0.5462555066079295,72,0.013888888888888888,3.789473684210526
228,286.4000000000002,112,0.05,1,50,0.07,0.03,0.5482456140350878,113,0.008849557522123894,3.323529411764706
229,54.000000000002345,1000,0.05,0,50,0.07,0.03,0.5458515283842795,1001,0.000999000999000999,15.4
230,283.8000000000004,164,0.05,1,50,0.07,0.03,0.5478260869565217,165,0.006060606060606061,4.852941176470588
231,211.6,8,0.05,1,50,0.07,0.03,0.5497835497835498,9,0.0,2.25
232,-104.09999999999997,203,0.05,0,50,0.07,0.03,0.5474137931034483,203,0.0,11.941176470588236
233,-83.24999999999999,566,0.05,0,50,0.07,0.03,0.5450643776824035,566,0.0,19.517241379310345
234,-73.94999999999939,340,0.05,0,50,0.07,0.03,0.5427350427350427,340,0.0058823529411764705,5.074626865671642
235,-69.74999999999997,456,0.05,0,50,0.07,0.03,0.5404255319148936,456,0.0021929824561403508,12.324324324324325
236,283.45000000000016,71,0.05,1,50,0.07,0.03,0.5423728813559322,72,0.0,2.4827586206896552
237,-126.7500000000001,476,0.05,0,50,0.07,0.03,0.540084388185654,476,0.0,31.733333333333334
238,254.75,45,0.05,1,50,0.07,0.03,0.542016806722689,46,0.0,2.4210526315789473
239,-77.99999999999724,1000,0.05,0,50,0.07,0.03,0.5397489539748954,1001,0.012987012987012988,18.2
240,-9.999999999999071,1000,0.05,0,50,0.07,0.03,0.5375,1001,0.001998001998001998,26.342105263157894
241,294.6500000000004,167,0.05,1,50,0.07,0.03,0.5394190871369294,168,0.011904761904761904,4.097560975609756
242,-13.999999999999591,1000,0.05,0,50,0.07,0.03,0.5371900826446281,1001,0.002997002997002997,18.2
243,258.9000000000003,782,0.05,1,50,0.07,0.03,0.5390946502057613,783,0.001277139208173691,21.75
244,-110.90000000000003,339,0.05,0,50,0.07,0.03,0.5368852459016393,339,0.0,14.125
245,205.79999999999998,4,0.05,1,50,0.07,0.03,0.5387755102040817,5,0.0,2.5
246,-79.99999999999845,1000,0.05,0,50,0.07,0.03,0.5365853658536586,1001,0.005994005994005994,23.27906976744186
247,202.90000000000003,422,0.05,1,50,0.07,0.03,0.5384615384615384,423,0.0,52.875
248,226.30000000000098,914,0.05,1,50,0.07,0.03,0.5403225806451613,915,0.0,38.125
249,247.7500000000001,65,0.05,1,50,0.07,0.03,0.5421686746987951,66,0.0,3.8823529411764706
250,260.4000000000001,232,0.05,1,50,0.07,0.03,0.544,233,0.0,9.708333333333334
251,64.00000000000267,1000,0.05,0,50,0.07,0.03,0.5418326693227091,1001,0.002997002997002997,18.2
252,-59.14999999999944,244,0.05,0,50,0.07,0.03,0.5396825396825397,244,0.004098360655737705,9.76
253,241.35000000000048,193,0.05,1,50,0.07,0.03,0.541501976284585,194,0.0,11.411764705882353
254,-20.89999999999931,259,0.05,0,50,0.07,0.03,0.5393700787401575,259,0.003861003861003861,6.023255813953488
255,-69.6500000000003,454,0.05,0,50,0.07,0.03,0.5372549019607843,454,0.0022026431718061676,15.655172413793103
256,293.30000000000075,294,0.05,1,50,0.07,0.03,0.5390625,295,0.0,8.194444444444445
257,211.6,8,0.05,1,50,0.07,0.03,0.5408560311284046,9,0.0,2.25
258,182.49999999999994,230,0.05,1,50,0.07,0.03,0.5426356589147286,231,0.012987012987012988,28.875
259,311.95000000000033,141,0.05,1,50,0.07,0.03,0.5444015444015444,142,0.007042253521126761,3.302325581395349
260,255.85,23,0.05,1,50,0.07,0.03,0.5461538461538461,24,0.0,1.263157894736842
261,258.65000000000117,447,0.05,1,50,0.07,0.03,0.5478927203065134,448,0.006696428571428571,12.108108108108109
262,124.64999999999876,168,0.05,0,50,0.07,0.03,0.5458015267175572,168,0.005952380952380952,1.9534883720930232
263,337.599999999996,408,0.05,1,50,0.07,0.03,0.5475285171102662,409,0.0024449877750611247,7.303571428571429
264,242.1500000000001,57,0.05,1,50,0.07,0.03,0.5492424242424242,58,0.0,3.8666666666666667
265,254.45000000000013,211,0.05,1,50,0.07,0.03,0.5509433962264151,212,0.0047169811320754715,8.48
266,194.95000000000002,201,0.05,1,50,0.07,0.03,0.5526315789473685,202,0.0049504950495049506,40.4
