episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-135.0,21,1.0,0,50,0.1,0.05,0.0,21,0.047619047619047616,2.625,0.0
2,-100.89999999999999,19,1.0,0,50,0.1,0.05,0.0,19,0.0,2.375,0.0
3,-183.2499999999999,66,0.9175152161429493,0,50,0.1,0.05,0.0,66,0.09090909090909091,8.25,0.0
4,-130.20000000000002,85,0.7739435492434863,0,50,0.1,0.05,0.0,85,0.011764705882352941,10.625,0.0
5,-141.3,27,0.733219319386972,0,50,0.1,0.05,0.0,27,0.0,13.5,0.0
6,509.8,44,0.6713944025429088,1,50,0.1,0.05,0.16666666666666666,45,0.044444444444444446,5.625,0.0
7,-117.75,36,0.6247081941652035,0,50,0.1,0.05,0.14285714285714285,36,0.05555555555555555,4.5,0.0
8,-200,100,0.5113653903604884,0,50,0.1,0.05,0.125,100,0.03,50.0,0.0
9,-126.9,19,0.4922793468727339,0,50,0.1,0.05,0.1111111111111111,19,0.05263157894736842,2.375,0.0
10,-136.7,55,0.44095207085715793,0,50,0.1,0.05,0.1,55,0.01818181818181818,6.875,0.0
11,-139.59999999999997,73,0.380996424937949,0,50,0.1,0.05,0.09090909090909091,73,0.0273972602739726,9.125,0.0
12,-200,148,0.28329637084305226,0,50,0.1,0.05,0.08333333333333333,148,0.0472972972972973,18.5,0.0
13,-129.50000000000003,111,0.22684598340754836,0,50,0.1,0.05,0.07692307692307693,111,0.009009009009009009,13.875,0.0
14,-200,300,0.12442094058448858,0,50,0.1,0.05,0.07142857142857142,301,0.023255813953488372,37.625,0.0
15,521.5,10,0.12195479851505375,1,50,0.1,0.05,0.13333333333333333,11,0.09090909090909091,1.375,0.0
16,521.3,14,0.118584102516357,1,50,0.1,0.05,0.1875,15,0.06666666666666667,1.875,0.0
17,-200,46,0.10815120690290413,0,50,0.1,0.05,0.17647058823529413,46,0.021739130434782608,23.0,0.0
18,-166.69999999999987,55,0.09687487186389196,0,50,0.1,0.05,0.16666666666666666,55,0.0,27.5,0.0
19,-200,129,0.07482573079852267,0,50,0.1,0.05,0.15789473684210525,129,0.16279069767441862,6.142857142857143,0.0
20,-82.15000000000002,44,0.0685164390735274,0,50,0.1,0.05,0.15,44,0.0,3.3846153846153846,3948.463134765625
21,-80.99999999999955,300,0.05,0,50,0.1,0.05,0.14285714285714285,301,0.016611295681063124,14.333333333333334,0.0
22,8.999999999999947,300,0.05,0,50,0.1,0.05,0.13636363636363635,301,0.026578073089700997,5.101694915254237,0.0
23,-200,276,0.05,0,50,0.1,0.05,0.13043478260869565,276,0.08695652173913043,5.872340425531915,0.0
24,-157.0000000000017,300,0.05,0,50,0.1,0.05,0.125,301,0.08970099667774087,5.101694915254237,0.0
25,507.5,10,0.05,1,50,0.1,0.05,0.16,11,0.0,5.5,8714.65234375
26,-200,300,0.05,0,50,0.1,0.05,0.15384615384615385,301,0.09966777408637874,37.625,0.0
27,-200,300,0.05,0,50,0.1,0.05,0.14814814814814814,301,0.04983388704318937,150.5,0.0
28,-200,300,0.05,0,50,0.1,0.05,0.14285714285714285,301,0.07973421926910298,23.153846153846153,0.0
29,-160.09999999999994,43,0.05,0,50,0.1,0.05,0.13793103448275862,43,0.023255813953488372,1.162162162162162,0.0
30,-194.99999999999974,300,0.05,0,50,0.1,0.05,0.13333333333333333,301,0.06312292358803986,37.625,6106.4521484375
31,-145.24999999999997,146,0.05,0,50,0.1,0.05,0.12903225806451613,146,0.03424657534246575,4.709677419354839,0.0
32,-85.60000000000001,33,0.05,0,50,0.1,0.05,0.125,33,0.0,1.064516129032258,0.0
33,499.8,44,0.05,1,50,0.1,0.05,0.15151515151515152,45,0.06666666666666667,5.625,0.0
34,-200,65,0.05,0,50,0.1,0.05,0.14705882352941177,65,0.4153846153846154,8.125,0.0
35,-194.19999999999982,205,0.05,0,50,0.1,0.05,0.14285714285714285,205,0.02926829268292683,5.857142857142857,2249.236328125
36,-90.05000000000001,42,0.05,0,50,0.1,0.05,0.1388888888888889,42,0.0,1.4482758620689655,0.0
37,-44.999999999999616,300,0.05,0,50,0.1,0.05,0.13513513513513514,301,0.036544850498338874,9.709677419354838,0.0
38,-37.000000000000014,300,0.05,0,50,0.1,0.05,0.13157894736842105,301,0.009966777408637873,8.6,0.0
39,499.09999999999997,258,0.05,1,50,0.1,0.05,0.15384615384615385,259,0.007722007722007722,32.375,0.0
40,-27.0000000000001,300,0.05,0,50,0.1,0.05,0.15,301,0.006644518272425249,14.333333333333334,172.09947204589844
41,-2.9999999999994404,300,0.05,0,50,0.1,0.05,0.14634146341463414,301,0.006644518272425249,5.101694915254237,0.0
42,-38.99999999999978,300,0.05,0,50,0.1,0.05,0.14285714285714285,301,0.0,37.625,0.0
43,-140.99999999999963,300,0.05,0,50,0.1,0.05,0.13953488372093023,301,0.009966777408637873,10.033333333333333,0.0
44,-60.99999999999979,300,0.05,0,50,0.1,0.05,0.13636363636363635,301,0.009966777408637873,11.576923076923077,0.0
45,-64.99999999999918,300,0.05,0,50,0.1,0.05,0.13333333333333333,301,0.016611295681063124,11.576923076923077,741.7793579101562
46,-102.99999999999939,300,0.05,0,50,0.1,0.05,0.13043478260869565,301,0.013289036544850499,150.5,0.0
47,-140.64999999999986,254,0.05,0,50,0.1,0.05,0.1276595744680851,254,0.0,6.195121951219512,0.0
48,-147.3999999999998,149,0.05,0,50,0.1,0.05,0.125,149,0.026845637583892617,5.730769230769231,0.0
49,-17.00000000000016,300,0.05,0,50,0.1,0.05,0.12244897959183673,301,0.0033222591362126247,9.709677419354838,0.0
50,-40.999999999999844,300,0.05,0,50,0.1,0.05,0.12,301,0.0033222591362126247,6.404255319148936,2193.9775390625
51,-127.00000000000088,300,0.05,0,50,0.1,0.05,0.11764705882352941,301,0.0,150.5,0.0
52,-15.000000000000039,300,0.05,0,50,0.1,0.05,0.11538461538461539,301,0.013289036544850499,5.101694915254237,0.0
53,-31.000000000000203,300,0.05,0,50,0.1,0.05,0.11320754716981132,301,0.0,8.6,0.0
54,-123.20000000000009,145,0.05,0,50,0.1,0.05,0.1111111111111111,145,0.0,72.5,0.0
55,-8.999999999999964,300,0.05,0,50,0.1,0.05,0.10909090909090909,301,0.0033222591362126247,7.341463414634147,4793.9169921875
56,-141.25,26,0.05,0,50,0.1,0.05,0.10714285714285714,26,0.07692307692307693,0.7027027027027027,0.0
57,-165.0000000000015,300,0.05,0,50,0.1,0.05,0.10526315789473684,301,0.036544850498338874,150.5,0.0
58,-11.000000000000014,300,0.05,0,50,0.1,0.05,0.10344827586206896,301,0.006644518272425249,4.934426229508197,0.0
