episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio
671,-55.999999999999275,1000,0.05,0,60,0.08,0.034999999999999996,0.23546944858420268,1001,0.0,125.125
672,-168.59999999999968,293,0.05,0,60,0.08,0.034999999999999996,0.23511904761904762,293,0.0,4.883333333333334
673,-95.05000000000003,442,0.05,0,60,0.08,0.034999999999999996,0.23476968796433878,442,0.0,26.0
674,-55.99999999999883,1000,0.05,0,60,0.08,0.034999999999999996,0.2344213649851632,1001,0.0,100.1
675,-175.69999999999953,315,0.05,0,60,0.08,0.034999999999999996,0.23407407407407407,315,0.02857142857142857,9.84375
676,-200.04999999999765,942,0.05,0,60,0.08,0.034999999999999996,0.23372781065088757,942,0.005307855626326964,24.789473684210527
677,-69.29999999999971,227,0.05,0,60,0.08,0.034999999999999996,0.23338257016248154,227,0.0,3.0675675675675675
678,-153.3499999999998,168,0.05,0,60,0.08,0.034999999999999996,0.23303834808259588,168,0.017857142857142856,18.666666666666668
679,-12.199999999999065,525,0.05,0,60,0.08,0.034999999999999996,0.23269513991163476,525,0.0,13.125
680,-100,1,0.05,0,60,0.08,0.034999999999999996,0.2323529411764706,1,0.0,0.01694915254237288
681,-99.99999999999801,1000,0.05,0,60,0.08,0.034999999999999996,0.23201174743024963,1001,0.004995004995004995,18.2
682,-202.04999999999913,422,0.05,0,60,0.08,0.034999999999999996,0.2316715542521994,422,0.02843601895734597,16.88
683,-134.10000000000002,83,0.05,0,60,0.08,0.034999999999999996,0.23133235724743778,83,0.0,13.833333333333334
684,-172.00000000000014,1000,0.05,0,60,0.08,0.034999999999999996,0.2309941520467836,1001,0.004995004995004995,52.68421052631579
685,-252.40000000000012,89,0.05,0,60,0.08,0.034999999999999996,0.23065693430656933,89,0.14606741573033707,1.5892857142857142
686,-158.00000000000412,1000,0.05,0,60,0.08,0.034999999999999996,0.2303206997084548,1001,0.008991008991008992,166.83333333333334
687,3.999999999999977,1000,0.05,0,60,0.08,0.034999999999999996,0.22998544395924309,1001,0.0,30.333333333333332
688,-103.99999999999744,1000,0.05,0,60,0.08,0.034999999999999996,0.22965116279069767,1001,0.0,27.805555555555557
689,-212.19999999999993,45,0.05,0,60,0.08,0.034999999999999996,0.22931785195936139,45,0.17777777777777778,1.0227272727272727
690,-98.49999999999999,91,0.05,0,60,0.08,0.034999999999999996,0.2289855072463768,91,0.0,7.0
691,-305.6500000000045,494,0.05,0,60,0.08,0.034999999999999996,0.22865412445730826,494,0.038461538461538464,8.981818181818182
692,-202.00000000000205,1000,0.05,0,60,0.08,0.034999999999999996,0.22832369942196531,1001,0.007992007992007992,27.805555555555557
693,-122.65000000000002,34,0.05,0,60,0.08,0.034999999999999996,0.227994227994228,34,0.0,5.666666666666667
694,226.35,13,0.05,1,60,0.08,0.034999999999999996,0.22910662824207492,14,0.0,1.5555555555555556
695,-49.149999999999984,44,0.05,0,60,0.08,0.034999999999999996,0.22877697841726619,44,0.022727272727272728,0.5789473684210527
696,-154.0499999999997,342,0.05,0,60,0.08,0.034999999999999996,0.22844827586206898,342,0.0029239766081871343,57.0
697,-192.44999999999908,510,0.05,0,60,0.08,0.034999999999999996,0.22812051649928264,510,0.00196078431372549,23.181818181818183
698,206.79999999999998,24,0.05,1,60,0.08,0.034999999999999996,0.22922636103151864,25,0.04,4.166666666666667
699,202.95,1,0.05,1,60,0.08,0.034999999999999996,0.23032904148783978,2,0.0,2.0
700,-37.99999999999995,1000,0.05,0,60,0.08,0.034999999999999996,0.23,1001,0.0,21.76086956521739
701,293.9000000000001,42,0.05,1,60,0.08,0.034999999999999996,0.23109843081312412,43,0.0,1.34375
702,-224.9999999999993,301,0.05,0,60,0.08,0.034999999999999996,0.23076923076923078,301,0.046511627906976744,4.0675675675675675
703,-126.50000000000026,411,0.05,0,60,0.08,0.034999999999999996,0.23044096728307253,411,0.0,9.340909090909092
704,-140.4999999999999,451,0.05,0,60,0.08,0.034999999999999996,0.23011363636363635,451,0.0,11.564102564102564
705,-203.94999999999902,380,0.05,0,60,0.08,0.034999999999999996,0.2297872340425532,380,0.018421052631578946,11.176470588235293
706,-123.55000000000004,52,0.05,0,60,0.08,0.034999999999999996,0.22946175637393768,52,0.0,1.1818181818181819
707,-175.24999999999943,486,0.05,0,60,0.08,0.034999999999999996,0.22913719943422914,486,0.006172839506172839,34.714285714285715
708,-41.999999999998444,1000,0.05,0,60,0.08,0.034999999999999996,0.2288135593220339,1001,0.000999000999000999,18.537037037037038
709,-78.99999999999858,781,0.05,0,60,0.08,0.034999999999999996,0.22849083215796898,781,0.0,24.40625
710,-145.2499999999998,486,0.05,0,60,0.08,0.034999999999999996,0.22816901408450704,486,0.0,22.09090909090909
711,-69.999999999999,1000,0.05,0,60,0.08,0.034999999999999996,0.22784810126582278,1001,0.004995004995004995,31.28125
712,-9.999999999998572,1000,0.05,0,60,0.08,0.034999999999999996,0.22752808988764045,1001,0.001998001998001998,22.75
713,-125.30000000000001,67,0.05,0,60,0.08,0.034999999999999996,0.22720897615708274,67,0.05970149253731343,1.9705882352941178
714,260.3500000000001,53,0.05,1,60,0.08,0.034999999999999996,0.22829131652661064,54,0.0,2.5714285714285716
715,-224.00000000000466,1000,0.05,0,60,0.08,0.034999999999999996,0.22797202797202798,1001,0.011988011988011988,166.83333333333334
716,75.00000000000125,541,0.05,0,60,0.08,0.034999999999999996,0.2276536312849162,541,0.0036968576709796672,7.118421052631579
717,208.84999999999997,43,0.05,1,60,0.08,0.034999999999999996,0.22873082287308227,44,0.022727272727272728,6.285714285714286
718,-58.34999999999944,228,0.05,0,60,0.08,0.034999999999999996,0.22841225626740946,228,0.0043859649122807015,7.125
719,-174.64999999999847,594,0.05,0,60,0.08,0.034999999999999996,0.22809457579972184,594,0.0,24.75
720,-25.999999999999748,1000,0.05,0,60,0.08,0.034999999999999996,0.22777777777777777,1001,0.002997002997002997,21.76086956521739
721,-124.20000000000022,485,0.05,0,60,0.08,0.034999999999999996,0.2274618585298197,485,0.006185567010309278,22.045454545454547
722,-98.1,123,0.05,0,60,0.08,0.034999999999999996,0.22714681440443213,123,0.008130081300813009,3.6176470588235294
723,102.44999999999973,172,0.05,0,60,0.08,0.034999999999999996,0.2268326417704011,172,0.011627906976744186,2.123456790123457
724,-103.25,6,0.05,0,60,0.08,0.034999999999999996,0.2265193370165746,6,0.0,0.46153846153846156
725,6.0000000000013705,1000,0.05,0,60,0.08,0.034999999999999996,0.22620689655172413,1001,0.000999000999000999,17.56140350877193
726,64.00000000000132,1000,0.05,0,60,0.08,0.034999999999999996,0.22589531680440772,1001,0.002997002997002997,19.25
727,-92.64999999999999,34,0.05,0,60,0.08,0.034999999999999996,0.22558459422283356,34,0.0,4.857142857142857
728,-43.99999999999958,1000,0.05,0,60,0.08,0.034999999999999996,0.22527472527472528,1001,0.002997002997002997,32.29032258064516
729,230.59999999999948,708,0.05,1,60,0.08,0.034999999999999996,0.22633744855967078,709,0.0,32.22727272727273
730,-39.5999999999995,353,0.05,0,60,0.08,0.034999999999999996,0.22602739726027396,353,0.0,9.289473684210526
731,202.95,1,0.05,1,60,0.08,0.034999999999999996,0.2270861833105335,2,0.0,2.0
732,-130.20000000000007,125,0.05,0,60,0.08,0.034999999999999996,0.226775956284153,125,0.0,20.833333333333332
733,-103.59999999999944,473,0.05,0,60,0.08,0.034999999999999996,0.22646657571623466,473,0.0021141649048625794,19.708333333333332
734,-133.99999999999878,1000,0.05,0,60,0.08,0.034999999999999996,0.22615803814713897,1001,0.008991008991008992,62.5625
735,-120.05000000000001,102,0.05,0,60,0.08,0.034999999999999996,0.22585034013605443,102,0.0,1.5454545454545454
736,228.8499999999999,443,0.05,1,60,0.08,0.034999999999999996,0.2269021739130435,444,0.006756756756756757,16.444444444444443
737,-180.0000000000033,1000,0.05,0,60,0.08,0.034999999999999996,0.2265943012211669,1001,0.01898101898101898,37.074074074074076
738,-358.25000000000244,466,0.05,0,60,0.08,0.034999999999999996,0.22628726287262874,466,0.07296137339055794,6.852941176470588
739,-56.34999999999996,28,0.05,0,60,0.08,0.034999999999999996,0.2259810554803789,28,0.0,1.2727272727272727
740,-41.99999999999857,1000,0.05,0,60,0.08,0.034999999999999996,0.22567567567567567,1001,0.003996003996003996,32.29032258064516
741,-140.5499999999996,152,0.05,0,60,0.08,0.034999999999999996,0.2253711201079622,152,0.0,3.1020408163265305
742,-51.9999999999984,1000,0.05,0,60,0.08,0.034999999999999996,0.22506738544474394,1001,0.001998001998001998,45.5
743,-152.39999999999912,369,0.05,0,60,0.08,0.034999999999999996,0.22476446837146702,369,0.0027100271002710027,61.5
744,-126.5000000000002,291,0.05,0,60,0.08,0.034999999999999996,0.22446236559139784,291,0.0,6.613636363636363
745,229.74999999999997,65,0.05,1,60,0.08,0.034999999999999996,0.22550335570469798,66,0.0,6.0
746,-100,1,0.05,0,60,0.08,0.034999999999999996,0.225201072386059,1,0.0,0.01694915254237288
747,-115.99999999999754,1000,0.05,0,60,0.08,0.034999999999999996,0.2248995983935743,1001,0.008991008991008992,55.611111111111114
748,-131.74999999999974,456,0.05,0,60,0.08,0.034999999999999996,0.22459893048128343,456,0.0,12.324324324324325
749,322.6000000000008,308,0.05,1,60,0.08,0.034999999999999996,0.22563417890520696,309,0.0,6.717391304347826
750,-61.99999999999913,1000,0.05,0,60,0.08,0.034999999999999996,0.22533333333333333,1001,0.005994005994005994,37.074074074074076
751,-82.14999999999947,504,0.05,0,60,0.08,0.034999999999999996,0.22503328894806923,504,0.00992063492063492,12.923076923076923
752,-20.00000000000035,1000,0.05,0,60,0.08,0.034999999999999996,0.2247340425531915,1001,0.0,43.52173913043478
753,-71.09999999999926,383,0.05,0,60,0.08,0.034999999999999996,0.2244355909694555,383,0.0,14.185185185185185
754,335.49999999999875,210,0.05,1,60,0.08,0.034999999999999996,0.22546419098143236,211,0.004739336492890996,4.0576923076923075
755,-132.00000000000009,281,0.05,0,60,0.08,0.034999999999999996,0.2251655629139073,281,0.0,5.9787234042553195
756,-81.65000000000003,54,0.05,0,60,0.08,0.034999999999999996,0.22486772486772486,54,0.0,1.08
757,-55.999999999999126,1000,0.05,0,60,0.08,0.034999999999999996,0.22457067371202113,1001,0.0,100.1
758,-134.70000000000002,575,0.05,0,60,0.08,0.034999999999999996,0.22427440633245382,575,0.0,71.875
759,-54.9999999999977,901,0.05,0,60,0.08,0.034999999999999996,0.22397891963109354,901,0.003329633740288568,20.477272727272727
760,209.95,21,0.05,1,60,0.08,0.034999999999999996,0.225,22,0.045454545454545456,3.142857142857143
761,-1013.3499999999985,168,0.05,0,60,0.08,0.034999999999999996,0.22470433639947437,168,0.5,6.72
762,-176.64999999999998,34,0.05,0,60,0.08,0.034999999999999996,0.22440944881889763,34,0.0,1.4166666666666667
763,224.34999999999997,53,0.05,1,60,0.08,0.034999999999999996,0.2254259501965924,54,0.0,6.0
764,-130.39999999999984,129,0.05,0,60,0.08,0.034999999999999996,0.225130890052356,129,0.0,4.03125
765,-79.99999999999929,1000,0.05,0,60,0.08,0.034999999999999996,0.22483660130718955,1001,0.002997002997002997,62.5625
766,-211.89999999999975,319,0.05,0,60,0.08,0.034999999999999996,0.2245430809399478,319,0.0,7.4186046511627906
767,-60.349999999999056,348,0.05,0,60,0.08,0.034999999999999996,0.2242503259452412,348,0.0,10.875
768,-46.649999999999494,194,0.05,0,60,0.08,0.034999999999999996,0.22395833333333334,194,0.0,3.3448275862068964
769,-501.99999999999875,1000,0.05,0,60,0.08,0.034999999999999996,0.22366710013003901,1001,0.055944055944055944,25.025
770,-105.99999999999805,1000,0.05,0,60,0.08,0.034999999999999996,0.22337662337662337,1001,0.001998001998001998,125.125
771,-97.74999999999999,176,0.05,0,60,0.08,0.034999999999999996,0.2230869001297017,176,0.005681818181818182,9.263157894736842
772,-94.5500000000001,192,0.05,0,60,0.08,0.034999999999999996,0.22279792746113988,192,0.0,7.68
773,-121.30000000000005,187,0.05,0,60,0.08,0.034999999999999996,0.222509702457956,187,0.0053475935828877,7.791666666666667
774,-57.84999999999999,58,0.05,0,60,0.08,0.034999999999999996,0.2222222222222222,58,0.0,1.16
775,-143.74999999999972,136,0.05,0,60,0.08,0.034999999999999996,0.22193548387096773,136,0.007352941176470588,2.0606060606060606
776,-119.60000000000002,33,0.05,0,60,0.08,0.034999999999999996,0.22164948453608246,33,0.0,0.44594594594594594
777,267.0499999999999,199,0.05,1,60,0.08,0.034999999999999996,0.22265122265122264,200,0.005,6.896551724137931
778,-14.549999999998946,392,0.05,0,60,0.08,0.034999999999999996,0.22236503856041132,392,0.0,6.030769230769231
779,-17.999999999999588,161,0.05,0,60,0.08,0.034999999999999996,0.2220795892169448,161,0.0,4.2368421052631575
780,-67.84999999999987,138,0.05,0,60,0.08,0.034999999999999996,0.22179487179487178,138,0.0,2.0
781,22.000000000001922,1000,0.05,0,60,0.08,0.034999999999999996,0.22151088348271447,1001,0.0,31.28125
782,-144.6499999999991,594,0.05,0,60,0.08,0.034999999999999996,0.22122762148337596,594,0.005050505050505051,21.214285714285715
783,-6.299999999998548,527,0.05,0,60,0.08,0.034999999999999996,0.22094508301404853,527,0.0056925996204933585,9.24561403508772
784,-20.00000000000026,1000,0.05,0,60,0.08,0.034999999999999996,0.22066326530612246,1001,0.0,50.05
785,-119.6,273,0.05,0,60,0.08,0.034999999999999996,0.22038216560509555,273,0.0,4.875
786,-130.5499999999994,312,0.05,0,60,0.08,0.034999999999999996,0.22010178117048346,312,0.028846153846153848,4.8
787,-87.39999999999947,869,0.05,0,60,0.08,0.034999999999999996,0.21982210927573062,869,0.0011507479861910242,26.333333333333332
788,274.50000000000034,190,0.05,1,60,0.08,0.034999999999999996,0.22081218274111675,191,0.0,6.821428571428571
789,13.800000000000622,245,0.05,0,60,0.08,0.034999999999999996,0.22053231939163498,245,0.0,5.326086956521739
790,-89.50000000000001,31,0.05,0,60,0.08,0.034999999999999996,0.22025316455696203,31,0.0,0.5740740740740741
791,-49.999999999999986,1000,0.05,0,60,0.08,0.034999999999999996,0.21997471554993678,1001,0.0,23.27906976744186
792,-15.099999999998431,583,0.05,0,60,0.08,0.034999999999999996,0.2196969696969697,583,0.0,13.25
793,-49.999999999999275,1000,0.05,0,60,0.08,0.034999999999999996,0.21941992433795712,1001,0.0,125.125
794,-92.30000000000005,87,0.05,0,60,0.08,0.034999999999999996,0.21914357682619648,87,0.0,6.6923076923076925
795,-49.99999999999927,1000,0.05,0,60,0.08,0.034999999999999996,0.2188679245283019,1001,0.0,20.02
796,-65.99999999999793,1000,0.05,0,60,0.08,0.034999999999999996,0.2185929648241206,1001,0.006993006993006993,45.5
797,259.0,20,0.05,1,60,0.08,0.034999999999999996,0.21957340025094102,21,0.0,1.05
798,259.0,20,0.05,1,60,0.08,0.034999999999999996,0.22055137844611528,21,0.0,1.05
799,-112.25000000000001,26,0.05,0,60,0.08,0.034999999999999996,0.2202753441802253,26,0.07692307692307693,0.38235294117647056
800,48.00000000000273,1000,0.05,0,60,0.08,0.034999999999999996,0.22,1001,0.000999000999000999,18.88679245283019
801,-26.00000000000039,1000,0.05,0,60,0.08,0.034999999999999996,0.21972534332084895,1001,0.000999000999000999,41.708333333333336
802,-61.54999999999985,172,0.05,0,60,0.08,0.034999999999999996,0.2194513715710723,172,0.005813953488372093,4.526315789473684
803,57.14999999999944,158,0.05,0,60,0.08,0.034999999999999996,0.2191780821917808,158,0.0,2.7719298245614037
804,198.69999999999976,386,0.05,1,60,0.08,0.034999999999999996,0.22014925373134328,387,0.0,64.5
805,-67.65,14,0.05,0,60,0.08,0.034999999999999996,0.21987577639751552,14,0.0,0.14432989690721648
806,-157.69999999999942,795,0.05,0,60,0.08,0.034999999999999996,0.2196029776674938,795,0.0037735849056603774,88.33333333333333
807,238.14999999999998,17,0.05,1,60,0.08,0.034999999999999996,0.22057001239157373,18,0.0,1.3846153846153846
808,-100,1,0.05,0,60,0.08,0.034999999999999996,0.2202970297029703,1,0.0,0.01694915254237288
809,244.20000000000192,716,0.05,1,60,0.08,0.034999999999999996,0.22126081582200247,717,0.009762900976290097,14.34
810,203.75,145,0.05,1,60,0.08,0.034999999999999996,0.2222222222222222,146,0.00684931506849315,20.857142857142858
811,-1076.999999999995,301,0.05,0,60,0.08,0.034999999999999996,0.2219482120838471,301,0.32558139534883723,13.08695652173913
812,-85.99999999999814,1000,0.05,0,60,0.08,0.034999999999999996,0.22167487684729065,1001,0.002997002997002997,25.025
813,-45.44999999999939,370,0.05,0,60,0.08,0.034999999999999996,0.22140221402214022,370,0.005405405405405406,8.604651162790697
814,263.40000000000003,52,0.05,1,60,0.08,0.034999999999999996,0.22235872235872237,53,0.0,2.409090909090909
815,-111.45000000000003,50,0.05,0,60,0.08,0.034999999999999996,0.22208588957055214,50,0.0,6.25
816,-144.1999999999993,565,0.05,0,60,0.08,0.034999999999999996,0.22181372549019607,565,0.007079646017699115,10.462962962962964
817,-103.69999999999999,75,0.05,0,60,0.08,0.034999999999999996,0.2215422276621787,75,0.0,2.2058823529411766
818,-139.00000000000006,101,0.05,0,60,0.08,0.034999999999999996,0.22127139364303178,101,0.009900990099009901,12.625
819,-47.999999999999645,161,0.05,0,60,0.08,0.034999999999999996,0.221001221001221,161,0.0,6.44
820,-119.65000000000006,454,0.05,0,60,0.08,0.034999999999999996,0.22073170731707317,454,0.0,9.08
821,-30.00000000000019,1000,0.05,0,60,0.08,0.034999999999999996,0.220462850182704,1001,0.000999000999000999,20.02
822,-78.10000000000002,43,0.05,0,60,0.08,0.034999999999999996,0.22019464720194648,43,0.023255813953488372,1.72
823,-88.80000000000003,137,0.05,0,60,0.08,0.034999999999999996,0.21992709599027946,137,0.0,4.28125
824,12.000000000000934,1000,0.05,0,60,0.08,0.034999999999999996,0.2196601941747573,1001,0.000999000999000999,24.414634146341463
825,-49.999999999998764,1000,0.05,0,60,0.08,0.034999999999999996,0.2193939393939394,1001,0.002997002997002997,27.805555555555557
826,-136.30000000000027,487,0.05,0,60,0.08,0.034999999999999996,0.21912832929782083,487,0.0,8.696428571428571
827,30.949999999999676,82,0.05,0,60,0.08,0.034999999999999996,0.218863361547763,82,0.0,1.2058823529411764
828,-8.549999999999955,32,0.05,0,60,0.08,0.034999999999999996,0.21859903381642512,32,0.0,0.32989690721649484
829,-97.55,12,0.05,0,60,0.08,0.034999999999999996,0.218335343787696,12,0.0,1.0
830,341.9,202,0.05,1,60,0.08,0.034999999999999996,0.21927710843373494,203,0.0049261083743842365,3.759259259259259
831,-100,1,0.05,0,60,0.08,0.034999999999999996,0.2190132370637786,1,0.0,0.02127659574468085
832,-85.64999999999975,614,0.05,0,60,0.08,0.034999999999999996,0.21875,614,0.0,20.466666666666665
833,47.5,51,0.05,0,60,0.08,0.034999999999999996,0.2184873949579832,51,0.0,0.7846153846153846
834,-81.70000000000002,35,0.05,0,60,0.08,0.034999999999999996,0.2182254196642686,35,0.02857142857142857,1.5217391304347827
835,-63.99999999999949,1000,0.05,0,60,0.08,0.034999999999999996,0.2179640718562874,1001,0.001998001998001998,71.5
836,286.8000000000001,64,0.05,1,60,0.08,0.034999999999999996,0.21889952153110048,65,0.0,2.1666666666666665
837,-151.89999999999992,79,0.05,0,60,0.08,0.034999999999999996,0.21863799283154123,79,0.0,1.4107142857142858
838,-21.549999999998548,532,0.05,0,60,0.08,0.034999999999999996,0.21837708830548927,532,0.0,10.64
839,68.80000000000001,305,0.05,0,60,0.08,0.034999999999999996,0.21811680572109654,305,0.006557377049180328,3.765432098765432
840,-170.49999999999977,91,0.05,0,60,0.08,0.034999999999999996,0.21785714285714286,91,0.0,1.421875
841,-88.8,17,0.05,0,60,0.08,0.034999999999999996,0.21759809750297265,17,0.0,0.425
842,10.00000000000199,1000,0.05,0,60,0.08,0.034999999999999996,0.2173396674584323,1001,0.002997002997002997,25.025
843,304.0000000000014,520,0.05,1,60,0.08,0.034999999999999996,0.21826809015421114,521,0.003838771593090211,10.42
844,11.300000000001134,415,0.05,0,60,0.08,0.034999999999999996,0.21800947867298578,415,0.0,9.021739130434783
845,-22.000000000000174,1000,0.05,0,60,0.08,0.034999999999999996,0.21775147928994082,1001,0.001998001998001998,27.805555555555557
846,-28.699999999999832,135,0.05,0,60,0.08,0.034999999999999996,0.21749408983451538,135,0.0,1.7763157894736843
847,-141.24999999999991,46,0.05,0,60,0.08,0.034999999999999996,0.21723730814639905,46,0.0,5.75
848,-67.6999999999995,195,0.05,0,60,0.08,0.034999999999999996,0.2169811320754717,195,0.005128205128205128,7.8
849,-96.6,53,0.05,0,60,0.08,0.034999999999999996,0.21672555948174324,53,0.0,4.416666666666667
850,-448.80000000000354,497,0.05,0,60,0.08,0.034999999999999996,0.2164705882352941,497,0.07243460764587525,9.94
851,-14.000000000000089,1000,0.05,0,60,0.08,0.034999999999999996,0.21621621621621623,1001,0.0,20.02
852,-114.80000000000001,57,0.05,0,60,0.08,0.034999999999999996,0.215962441314554,57,0.0,1.425
853,-525.7000000000016,355,0.05,0,60,0.08,0.034999999999999996,0.21570926143024619,355,0.09295774647887324,12.241379310344827
854,-38.000000000000185,1000,0.05,0,60,0.08,0.034999999999999996,0.2154566744730679,1001,0.0,62.5625
855,-797.1999999999925,305,0.05,0,60,0.08,0.034999999999999996,0.2152046783625731,305,0.22950819672131148,4.121621621621622
856,-110.15,24,0.05,0,60,0.08,0.034999999999999996,0.21495327102803738,24,0.0,0.5217391304347826
857,-71.99999999999798,1000,0.05,0,60,0.08,0.034999999999999996,0.2147024504084014,1001,0.000999000999000999,166.83333333333334
858,54.7999999999995,145,0.05,0,60,0.08,0.034999999999999996,0.21445221445221446,145,0.0,2.230769230769231
859,-8.000000000000217,1000,0.05,0,60,0.08,0.034999999999999996,0.21420256111757857,1001,0.0,23.833333333333332
860,-2.000000000000088,1000,0.05,0,60,0.08,0.034999999999999996,0.21395348837209302,1001,0.000999000999000999,41.708333333333336
861,-83.64999999999995,134,0.05,0,60,0.08,0.034999999999999996,0.21370499419279906,134,0.007462686567164179,3.116279069767442
862,-107.04999999999994,362,0.05,0,60,0.08,0.034999999999999996,0.21345707656612528,362,0.0027624309392265192,32.90909090909091
863,-245.6999999999995,715,0.05,0,60,0.08,0.034999999999999996,0.21320973348783315,715,0.008391608391608392,29.791666666666668
864,12.000000000001183,1000,0.05,0,60,0.08,0.034999999999999996,0.21296296296296297,1001,0.000999000999000999,21.29787234042553
865,184.89999999999984,422,0.05,1,60,0.08,0.034999999999999996,0.2138728323699422,423,0.0070921985815602835,35.25
866,253.55000000000038,189,0.05,1,60,0.08,0.034999999999999996,0.21478060046189376,190,0.0,9.047619047619047
867,-101.09999999999987,223,0.05,0,60,0.08,0.034999999999999996,0.21453287197231835,223,0.008968609865470852,5.186046511627907
868,-45.99999999999966,1000,0.05,0,60,0.08,0.034999999999999996,0.21428571428571427,1001,0.001998001998001998,43.52173913043478
869,-70.55000000000004,72,0.05,0,60,0.08,0.034999999999999996,0.2140391254315305,72,0.013888888888888888,1.894736842105263
870,-117.79999999999973,317,0.05,0,60,0.08,0.034999999999999996,0.21379310344827587,317,0.006309148264984227,4.803030303030303
871,213.09999999999997,98,0.05,1,60,0.08,0.034999999999999996,0.21469575200918484,99,0.0,16.5
872,-137.8999999999998,79,0.05,0,60,0.08,0.034999999999999996,0.21444954128440366,79,0.012658227848101266,1.462962962962963
873,-295.8499999999999,298,0.05,0,60,0.08,0.034999999999999996,0.21420389461626574,298,0.06375838926174497,11.461538461538462
874,216.39999999999998,32,0.05,1,60,0.08,0.034999999999999996,0.2151029748283753,33,0.0,5.5
875,-256.0000000000079,1000,0.05,0,60,0.08,0.034999999999999996,0.21485714285714286,1001,0.028971028971028972,23.833333333333332
876,36.349999999999994,214,0.05,0,60,0.08,0.034999999999999996,0.2146118721461187,214,0.0,3.242424242424242
877,50.000000000002586,1000,0.05,0,60,0.08,0.034999999999999996,0.21436716077537057,1001,0.001998001998001998,16.40983606557377
878,46.04999999999998,300,0.05,0,60,0.08,0.034999999999999996,0.214123006833713,300,0.013333333333333334,3.7037037037037037
879,-106.89999999999998,139,0.05,0,60,0.08,0.034999999999999996,0.21387940841865757,139,0.0,3.0217391304347827
880,27.49999999999966,90,0.05,1,60,0.08,0.034999999999999996,0.21477272727272728,91,0.26373626373626374,3.7916666666666665
881,-127.35000000000005,168,0.05,0,60,0.08,0.034999999999999996,0.21452894438138478,168,0.005952380952380952,3.111111111111111
882,262.3000000000004,314,0.05,1,60,0.08,0.034999999999999996,0.21541950113378686,315,0.009523809523809525,8.75
883,202.95,1,0.05,1,60,0.08,0.034999999999999996,0.21630804077010193,2,0.0,2.0
884,251.6000000000011,448,0.05,1,60,0.08,0.034999999999999996,0.2171945701357466,449,0.0022271714922048997,16.035714285714285
885,-102.50000000000007,291,0.05,0,60,0.08,0.034999999999999996,0.21694915254237288,291,0.0,41.57142857142857
886,-5.99999999999972,1000,0.05,0,60,0.08,0.034999999999999996,0.21670428893905191,1001,0.000999000999000999,27.054054054054053
887,-96.30000000000001,47,0.05,0,60,0.08,0.034999999999999996,0.21645997745208567,47,0.0,3.9166666666666665
888,38.00000000000256,1000,0.05,0,60,0.08,0.034999999999999996,0.21621621621621623,1001,0.001998001998001998,16.683333333333334
889,-24.000000000000327,1000,0.05,0,60,0.08,0.034999999999999996,0.21597300337457817,1001,0.000999000999000999,13.171052631578947
890,-103.99999999999773,1000,0.05,0,60,0.08,0.034999999999999996,0.2157303370786517,1001,0.002997002997002997,20.428571428571427
891,215.39999999999975,332,0.05,1,60,0.08,0.034999999999999996,0.2166105499438833,333,0.003003003003003003,23.785714285714285
892,-98.04999999999971,142,0.05,0,60,0.08,0.034999999999999996,0.2163677130044843,142,0.0,3.0869565217391304
893,317.70000000000005,46,0.05,1,60,0.08,0.034999999999999996,0.21724524076147816,47,0.0,1.175
894,223.2,16,0.05,1,60,0.08,0.034999999999999996,0.2181208053691275,17,0.0,2.125
895,264.5,30,0.05,1,60,0.08,0.034999999999999996,0.21899441340782122,31,0.0,1.4090909090909092
896,-73.99999999999834,1000,0.05,0,60,0.08,0.034999999999999996,0.21875,1001,0.002997002997002997,27.805555555555557
897,290.45000000000005,51,0.05,1,60,0.08,0.034999999999999996,0.21962095875139354,52,0.0,1.6774193548387097
898,208.14999999999998,17,0.05,1,60,0.08,0.034999999999999996,0.22048997772828507,18,0.0,6.0
899,-132.49999999999983,171,0.05,0,60,0.08,0.034999999999999996,0.22024471635150167,171,0.0,5.181818181818182
900,-89.10000000000007,143,0.05,0,60,0.08,0.034999999999999996,0.22,143,0.0,11.0
901,-157.34999999999997,48,0.05,0,60,0.08,0.034999999999999996,0.21975582685904552,48,0.020833333333333332,0.676056338028169
902,306.80000000000064,864,0.05,1,60,0.08,0.034999999999999996,0.22062084257206208,865,0.0,17.3
903,-25.999999999998217,1000,0.05,0,60,0.08,0.034999999999999996,0.2203765227021041,1001,0.0,14.507246376811594
904,53.00000000000094,421,0.05,0,60,0.08,0.034999999999999996,0.22013274336283187,421,0.0,5.929577464788732
905,-124.45000000000012,230,0.05,0,60,0.08,0.034999999999999996,0.21988950276243094,230,0.004347826086956522,5.2272727272727275
906,-163.1499999999998,84,0.05,0,60,0.08,0.034999999999999996,0.2196467991169978,84,0.05952380952380952,1.3548387096774193
907,269.8000000000006,284,0.05,1,60,0.08,0.034999999999999996,0.2205071664829107,285,0.0,10.178571428571429
908,265.0500000000003,199,0.05,1,60,0.08,0.034999999999999996,0.22136563876651982,200,0.0,8.0
909,157.00000000000097,820,0.05,1,60,0.08,0.034999999999999996,0.2222222222222222,821,0.00243605359317905,136.83333333333334
910,-70.34999999999923,348,0.05,0,60,0.08,0.034999999999999996,0.22197802197802197,348,0.011494252873563218,8.487804878048781
