episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-150.99999999999997,21,1.0,0,50,0.1,0.05,0.0,21,0.047619047619047616,2.625,0.0
2,-100.89999999999999,19,1.0,0,50,0.1,0.05,0.0,19,0.0,2.375,0.0
3,-200,66,0.9175152161429493,0,50,0.1,0.05,0.0,66,0.09090909090909091,8.25,0.0
4,-116.35000000000001,28,0.867497898521388,0,50,0.1,0.05,0.0,28,0.0,3.5,0.0
5,-147.14999999999995,44,0.7943506368216747,0,50,0.1,0.05,0.0,44,0.045454545454545456,5.5,0.0
6,-200,121,0.6234587777768731,0,50,0.1,0.05,0.0,121,0.10743801652892562,15.125,0.0
7,519.1999999999999,16,0.6038045820743151,1,50,0.1,0.05,0.14285714285714285,17,0.058823529411764705,2.125,0.0
8,-200,47,0.5495811707752447,0,50,0.1,0.05,0.125,47,0.10638297872340426,5.875,0.0
9,-200,111,0.44007016671544363,0,50,0.1,0.05,0.1111111111111111,111,0.02702702702702703,13.875,0.0
10,-200,123,0.3440158925272557,0,50,0.1,0.05,0.1,123,0.056910569105691054,15.375,0.0
11,-126.45,30,0.3239625022807223,0,50,0.1,0.05,0.09090909090909091,30,0.03333333333333333,3.75,0.0
12,-94.69999999999997,95,0.2678527854809923,0,50,0.1,0.05,0.08333333333333333,95,0.010526315789473684,3.9583333333333335,0.0
13,-151.5,31,0.25173462037998157,0,50,0.1,0.05,0.07692307692307693,31,0.0,0.8157894736842105,0.0
14,-158.94999999999982,80,0.21447972789086267,0,50,0.1,0.05,0.07142857142857142,80,0.025,3.3333333333333335,0.0
15,-188.94999999999987,80,0.18273828846704246,0,50,0.1,0.05,0.06666666666666667,80,0.0125,2.1052631578947367,0.0
16,-104.99999999999947,300,0.10022866347613922,0,50,0.1,0.05,0.0625,301,0.0033222591362126247,37.625,0.0
17,25.000000000000455,300,0.05497361864601766,0,50,0.1,0.05,0.058823529411764705,301,0.0033222591362126247,12.541666666666666,0.0
18,-64.99999999999977,300,0.05,0,50,0.1,0.05,0.05555555555555555,301,0.0033222591362126247,12.541666666666666,0.0
19,-91.0,21,0.05,0,50,0.1,0.05,0.05263157894736842,21,0.0,2.625,0.0
20,-44.99999999999963,300,0.05,0,50,0.1,0.05,0.05,301,0.006644518272425249,10.379310344827585,0.0
21,-200,300,0.05,0,50,0.1,0.05,0.047619047619047616,301,0.04983388704318937,7.341463414634147,0.0
22,15.899999999999594,83,0.05,0,50,0.1,0.05,0.045454545454545456,83,0.0,2.024390243902439,0.0
23,-44.999999999999424,300,0.05,0,50,0.1,0.05,0.043478260869565216,301,0.0033222591362126247,10.379310344827585,0.0
24,-117.99999999999999,161,0.05,0,50,0.1,0.05,0.041666666666666664,161,0.0,20.125,0.0
25,264.9999999999975,300,0.05,0,50,0.1,0.05,0.04,301,0.0033222591362126247,4.492537313432836,0.0
26,-54.150000000000176,184,0.05,0,50,0.1,0.05,0.038461538461538464,184,0.005434782608695652,4.487804878048781,0.0
27,194.99999999999778,300,0.05,0,50,0.1,0.05,0.037037037037037035,301,0.009966777408637873,4.492537313432836,0.0
28,-4.999999999999512,300,0.05,0,50,0.1,0.05,0.03571428571428571,301,0.04318936877076412,4.492537313432836,0.0
29,-64.99999999999936,300,0.05,0,50,0.1,0.05,0.034482758620689655,301,0.0,50.166666666666664,0.0
30,164.99999999999713,300,0.05,0,50,0.1,0.05,0.03333333333333333,301,0.0,7.341463414634147,0.0
31,529.5,210,0.05,1,50,0.1,0.05,0.06451612903225806,211,0.0,26.375,0.0
32,-15.000000000000092,300,0.05,0,50,0.1,0.05,0.0625,301,0.0033222591362126247,50.166666666666664,0.0
33,-40.24999999999976,106,0.05,0,50,0.1,0.05,0.06060606060606061,106,0.0,4.416666666666667,0.0
34,635.0500000000003,199,0.05,1,50,0.1,0.05,0.08823529411764706,200,0.0,6.896551724137931,0.0
35,640.4499999999999,91,0.05,1,50,0.1,0.05,0.11428571428571428,92,0.0,3.1724137931034484,22.88226318359375
36,726.4999999999995,70,0.05,1,50,0.1,0.05,0.1388888888888889,71,0.0,1.5434782608695652,0.0
37,641.4500000000002,71,0.05,1,50,0.1,0.05,0.16216216216216217,72,0.0,2.4827586206896552,0.0
38,95.00000000000082,300,0.05,0,50,0.1,0.05,0.15789473684210525,301,0.0,12.541666666666666,0.0
39,519.9,202,0.05,1,50,0.1,0.05,0.1794871794871795,203,0.0,33.833333333333336,0.0
40,642.3499999999995,253,0.05,1,50,0.1,0.05,0.2,254,0.0,8.193548387096774,3993.742431640625
41,723.3999999999988,132,0.05,1,50,0.1,0.05,0.21951219512195122,133,0.0,2.891304347826087,0.0
42,574.2000000000002,116,0.05,1,50,0.1,0.05,0.23809523809523808,117,0.017094017094017096,4.875,0.0
43,614.2500000000006,215,0.05,1,50,0.1,0.05,0.2558139534883721,216,0.004629629629629629,7.448275862068965,0.0
44,715.099999999997,298,0.05,1,50,0.1,0.05,0.2727272727272727,299,0.0,6.5,0.0
45,204.99999999999693,300,0.05,0,50,0.1,0.05,0.26666666666666666,301,0.0,6.543478260869565,16.42930793762207
46,528.0,40,0.05,1,50,0.1,0.05,0.2826086956521739,41,0.0,6.833333333333333,0.0
47,-37.149999999999935,44,0.05,0,50,0.1,0.05,0.2765957446808511,44,0.0,1.8333333333333333,0.0
48,75.00000000000074,300,0.05,0,50,0.1,0.05,0.2708333333333333,301,0.0033222591362126247,12.04,0.0
49,724.0999999999991,118,0.05,1,50,0.1,0.05,0.2857142857142857,119,0.0,2.5869565217391304,0.0
50,703.999999999999,120,0.05,1,50,0.1,0.05,0.3,121,0.008264462809917356,2.630434782608696,19.97299575805664
51,9.89999999999938,203,0.05,0,50,0.1,0.05,0.29411764705882354,203,0.009852216748768473,5.342105263157895,0.0
52,-65.00000000000124,300,0.05,0,50,0.1,0.05,0.28846153846153844,301,0.053156146179401995,4.492537313432836,0.0
53,-85.45,10,0.05,0,50,0.1,0.05,0.2830188679245283,10,0.0,0.21739130434782608,0.0
54,95.00000000000028,300,0.05,0,50,0.1,0.05,0.2777777777777778,301,0.006644518272425249,6.840909090909091,0.0
55,184.9999999999978,300,0.05,0,50,0.1,0.05,0.2727272727272727,301,0.0,6.840909090909091,22.980464935302734
56,-61.899999999999935,39,0.05,0,50,0.1,0.05,0.26785714285714285,39,0.0,1.56,0.0
57,-70.15,104,0.05,0,50,0.1,0.05,0.2631578947368421,104,0.0,2.260869565217391,0.0
58,75.00000000000077,300,0.05,0,50,0.1,0.05,0.25862068965517243,301,0.016611295681063124,6.840909090909091,0.0
59,5.000000000000003,300,0.05,0,50,0.1,0.05,0.2542372881355932,301,0.0033222591362126247,12.541666666666666,0.0
60,373.94999999999914,221,0.05,1,50,0.1,0.05,0.26666666666666666,222,0.05855855855855856,7.655172413793103,83.81697082519531
61,-46.64999999999993,34,0.05,0,50,0.1,0.05,0.26229508196721313,34,0.0,1.4166666666666667,0.0
62,-40.59999999999999,13,0.05,0,50,0.1,0.05,0.25806451612903225,13,0.0,0.4482758620689655,0.0
63,115.00000000000081,300,0.05,0,50,0.1,0.05,0.25396825396825395,301,0.006644518272425249,6.543478260869565,0.0
64,5.000000000000051,300,0.05,0,50,0.1,0.05,0.25,301,0.0,37.625,0.0
65,54.9999999999998,101,0.05,0,50,0.1,0.05,0.24615384615384617,101,0.0,2.6578947368421053,18.6579532623291
66,496.4,72,0.05,1,50,0.1,0.05,0.25757575757575757,73,0.0273972602739726,9.125,0.0
67,467.85000000000025,143,0.05,1,50,0.1,0.05,0.26865671641791045,144,0.013888888888888888,48.0,0.0
68,164.99999999999693,300,0.05,0,50,0.1,0.05,0.2647058823529412,301,0.0,6.840909090909091,0.0
69,495.69999999999993,86,0.05,1,50,0.1,0.05,0.2753623188405797,87,0.022988505747126436,10.875,0.0
70,677.1499999999987,157,0.05,1,50,0.1,0.05,0.2857142857142857,158,0.006329113924050633,3.8536585365853657,4436.62158203125
71,304.99999999999693,300,0.05,0,50,0.1,0.05,0.28169014084507044,301,0.0,4.492537313432836,0.0
72,538.9,22,0.05,1,50,0.1,0.05,0.2916666666666667,23,0.0,2.875,0.0
73,538.6999999999999,26,0.05,1,50,0.1,0.05,0.3013698630136986,27,0.0,3.375,0.0
74,45.00000000000074,300,0.05,0,50,0.1,0.05,0.2972972972972973,301,0.0033222591362126247,12.04,0.0
75,493.24999999999994,35,0.05,1,50,0.1,0.05,0.30666666666666664,36,0.027777777777777776,12.0,5375.5556640625
76,563.1,138,0.05,1,50,0.1,0.05,0.3157894736842105,139,0.05755395683453238,3.0217391304347827,0.0
77,496.70000000000016,266,0.05,1,50,0.1,0.05,0.3246753246753247,267,0.033707865168539325,7.026315789473684,0.0
78,446.30000000000007,74,0.05,1,50,0.1,0.05,0.3333333333333333,75,0.05333333333333334,12.5,0.0
79,826.2499999999985,175,0.05,1,50,0.1,0.05,0.34177215189873417,176,0.0,2.626865671641791,0.0
80,-4.999999999999308,300,0.05,0,50,0.1,0.05,0.3375,301,0.006644518272425249,12.04,3532.4931640625
81,477.0500000000003,159,0.05,1,50,0.1,0.05,0.345679012345679,160,0.05,5.517241379310345,0.0
82,621.6500000000001,67,0.05,1,50,0.1,0.05,0.35365853658536583,68,0.0,2.72,0.0
83,512.9000000000002,142,0.05,1,50,0.1,0.05,0.3614457831325301,143,0.06993006993006994,3.25,0.0
84,592.7000000000004,146,0.05,1,50,0.1,0.05,0.36904761904761907,147,0.006802721088435374,6.125,0.0
85,592.8000000000002,144,0.05,1,50,0.1,0.05,0.3764705882352941,145,0.006896551724137931,6.041666666666667,30.2492618560791
86,597.9500000000002,141,0.05,1,50,0.1,0.05,0.38372093023255816,142,0.007042253521126761,5.68,0.0
87,525.5,290,0.05,1,50,0.1,0.05,0.39080459770114945,291,0.013745704467353952,12.125,0.0
88,533.0,140,0.05,1,50,0.1,0.05,0.3977272727272727,141,0.0,17.625,0.0
89,45.00000000000081,300,0.05,0,50,0.1,0.05,0.39325842696629215,301,0.0,12.541666666666666,0.0
90,625.2000000000002,96,0.05,1,50,0.1,0.05,0.4,97,0.05154639175257732,2.108695652173913,3698.7841796875
91,-200,300,0.05,0,50,0.1,0.05,0.3956043956043956,301,0.03322259136212625,37.625,0.0
92,-5.000000000000049,300,0.05,0,50,0.1,0.05,0.391304347826087,301,0.019933554817275746,9.709677419354838,0.0
93,-34.99999999999955,300,0.05,0,50,0.1,0.05,0.3870967741935484,301,0.013289036544850499,12.541666666666666,0.0
94,135.00000000000054,300,0.05,0,50,0.1,0.05,0.3829787234042553,301,0.0,7.341463414634147,0.0
95,-200,171,0.05,0,50,0.1,0.05,0.37894736842105264,171,0.03508771929824561,21.375,291.1558837890625
96,-200,300,0.05,0,50,0.1,0.05,0.375,301,0.12292358803986711,6.543478260869565,0.0
97,514.85,3,0.05,1,50,0.1,0.05,0.38144329896907214,4,0.0,1.3333333333333333,0.0
98,639.8500000000003,103,0.05,1,50,0.1,0.05,0.3877551020408163,104,0.0,3.586206896551724,0.0
