episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-104.15,4,1.0,0,50,0.1,0.05,0.0,4,0.0,0.08,0.0
2,-96.05,2,1.0,0,50,0.1,0.05,0.0,2,0.0,0.04,0.0
3,-92.60000000000001,13,1.0,0,50,0.1,0.05,0.0,13,0.0,0.26,0.0
4,-105.64999999999999,34,1.0,0,50,0.1,0.05,0.0,34,0.0,1.096774193548387,0.0
5,-100,1,1.0,0,50,0.1,0.05,0.0,1,0.0,0.02,0.0
6,-98.40000000000002,129,0.7864388409944025,0,50,0.1,0.05,0.0,129,0.06201550387596899,2.58,0.0
7,-148.45,130,0.6062270654277645,0,50,0.1,0.05,0.0,130,0.023076923076923078,4.193548387096774,0.0
8,-121.54999999999993,72,0.5248489038748029,0,50,0.1,0.05,0.0,72,0.041666666666666664,2.3225806451612905,0.0
9,-108.60000000000001,13,0.5113653903604884,0,50,0.1,0.05,0.0,13,0.0,0.203125,0.0
10,-55.50000000000001,31,0.4805937417701174,0,50,0.1,0.05,0.0,31,0.03225806451612903,1.0,0.0
11,-39.849999999999966,38,0.445388172652211,0,50,0.1,0.05,0.0,38,0.07894736842105263,0.59375,0.0
12,-26.049999999999827,82,0.37795758526685425,0,50,0.1,0.05,0.0,82,0.036585365853658534,1.64,0.0
13,2.1000000000000654,39,0.3495700171766331,0,50,0.1,0.05,0.0,39,0.0,0.609375,0.0
14,57.55000000000001,90,0.29193279933491667,0,50,0.1,0.05,0.0,90,0.05555555555555555,1.40625,0.0
15,-17.000000000000078,300,0.16011988810688563,0,50,0.1,0.05,0.0,301,0.016611295681063124,13.08695652173913,0.0
16,589.6500000000001,47,0.14574065547477516,1,50,0.1,0.05,0.0625,48,0.0,2.0869565217391304,0.0
17,119.0000000000006,300,0.07993612742524774,0,50,0.1,0.05,0.058823529411764705,301,0.016611295681063124,6.142857142857143,0.0
18,10.95000000000013,62,0.0706051962461476,0,50,0.1,0.05,0.05555555555555555,62,0.016129032258064516,1.2653061224489797,0.0
19,124.99999999999945,300,0.05,0,50,0.1,0.05,0.05263157894736842,301,0.006644518272425249,6.02,0.0
20,11.00000000000021,300,0.05,0,50,0.1,0.05,0.05,301,0.06312292358803986,4.703125,0.0
21,-45.69999999999993,35,0.05,0,50,0.1,0.05,0.047619047619047616,35,0.0,1.1290322580645162,0.0
22,77.0000000000008,300,0.05,0,50,0.1,0.05,0.045454545454545456,301,0.006644518272425249,6.142857142857143,0.0
23,6.999999999999888,300,0.05,0,50,0.1,0.05,0.043478260869565216,301,0.016611295681063124,15.842105263157896,0.0
24,-40.749999999999986,16,0.05,0,50,0.1,0.05,0.041666666666666664,16,0.0,0.32,0.0
25,14.250000000000185,76,0.05,0,50,0.1,0.05,0.04,76,0.039473684210526314,1.1875,0.0
26,166.99999999999713,300,0.05,0,50,0.1,0.05,0.038461538461538464,301,0.0033222591362126247,6.02,0.0
27,204.99999999999784,300,0.05,0,50,0.1,0.05,0.037037037037037035,301,0.006644518272425249,4.703125,0.0
28,707.0499999999993,99,0.05,1,50,0.1,0.05,0.07142857142857142,100,0.0,1.8867924528301887,0.0
29,590.25,35,0.05,1,50,0.1,0.05,0.10344827586206896,36,0.0,1.565217391304348,0.0
30,158.99999999999716,300,0.05,0,50,0.1,0.05,0.1,301,0.0033222591362126247,5.679245283018868,11.845589637756348
31,596.7500000000003,145,0.05,1,50,0.1,0.05,0.12903225806451613,146,0.0136986301369863,4.709677419354839,0.0
32,33.000000000000064,300,0.05,0,50,0.1,0.05,0.125,301,0.0,15.842105263157896,0.0
33,-90.64999999999999,54,0.05,0,50,0.1,0.05,0.12121212121212122,54,0.0,1.173913043478261,0.0
34,21.450000000000443,172,0.05,0,50,0.1,0.05,0.11764705882352941,172,0.005813953488372093,3.510204081632653,0.0
35,576.6000000000006,228,0.05,1,50,0.1,0.05,0.14285714285714285,229,0.017467248908296942,7.15625,3807.389404296875
36,174.9999999999974,300,0.05,0,50,0.1,0.05,0.1388888888888889,301,0.0033222591362126247,5.679245283018868,0.0
37,708.3499999999997,73,0.05,1,50,0.1,0.05,0.16216216216216217,74,0.0,1.3962264150943395,0.0
38,750.4999999999992,110,0.05,1,50,0.1,0.05,0.18421052631578946,111,0.0,1.734375,0.0
39,590.0500000000001,39,0.05,1,50,0.1,0.05,0.20512820512820512,40,0.0,1.7391304347826086,0.0
40,611.2000000000004,136,0.05,1,50,0.1,0.05,0.225,137,0.0072992700729927005,4.28125,3854.135009765625
41,-44.899999999999984,19,0.05,0,50,0.1,0.05,0.21951219512195122,19,0.0,1.0,0.0
42,741.9999999999995,80,0.05,1,50,0.1,0.05,0.23809523809523808,81,0.012345679012345678,1.265625,0.0
43,583.4000000000001,92,0.05,1,50,0.1,0.05,0.2558139534883721,93,0.0,4.2272727272727275,0.0
44,625.6000000000001,48,0.05,1,50,0.1,0.05,0.2727272727272727,49,0.0,1.53125,0.0
45,698.3499999999974,273,0.05,1,50,0.1,0.05,0.28888888888888886,274,0.0,5.169811320754717,34.52130889892578
46,585.5000000000001,50,0.05,1,50,0.1,0.05,0.30434782608695654,51,0.0,2.3181818181818183,0.0
47,71.0000000000008,300,0.05,0,50,0.1,0.05,0.2978723404255319,301,0.0033222591362126247,9.709677419354838,0.0
48,-85.60000000000002,33,0.05,0,50,0.1,0.05,0.2916666666666667,33,0.0,0.717391304347826,0.0
49,583.0,100,0.05,1,50,0.1,0.05,0.30612244897959184,101,0.0,4.590909090909091,0.0
50,-85.5000000000001,191,0.05,0,50,0.1,0.05,0.3,191,0.0,4.658536585365853,20.38593864440918
51,103.00000000000068,300,0.05,0,50,0.1,0.05,0.29411764705882354,301,0.0033222591362126247,7.0,0.0
52,-54.99999999999946,300,0.05,0,50,0.1,0.05,0.28846153846153844,301,0.016611295681063124,37.625,0.0
53,36.900000000000205,143,0.05,0,50,0.1,0.05,0.2830188679245283,143,0.0,3.108695652173913,0.0
54,105.00000000000074,300,0.05,0,50,0.1,0.05,0.2777777777777778,301,0.013289036544850499,7.0,0.0
55,582.5,30,0.05,1,50,0.1,0.05,0.2909090909090909,31,0.06451612903225806,1.1923076923076923,24.3006591796875
56,51.00000000000081,300,0.05,0,50,0.1,0.05,0.2857142857142857,301,0.009966777408637873,9.709677419354838,0.0
57,683.649999999999,167,0.05,1,50,0.1,0.05,0.2982456140350877,168,0.011904761904761904,3.169811320754717,0.0
58,586.6,28,0.05,1,50,0.1,0.05,0.3103448275862069,29,0.0,1.3181818181818181,0.0
59,93.0000000000006,300,0.05,0,50,0.1,0.05,0.3050847457627119,301,0.006644518272425249,7.525,0.0
60,655.2,176,0.05,1,50,0.1,0.05,0.31666666666666665,177,0.01694915254237288,3.847826086956522,30.967727661132812
61,-49.29999999999985,67,0.05,0,50,0.1,0.05,0.3114754098360656,67,0.014925373134328358,1.3673469387755102,0.0
62,655.9000000000001,82,0.05,1,50,0.1,0.05,0.3225806451612903,83,0.0,2.075,0.0
63,-82.99999999999967,300,0.05,0,50,0.1,0.05,0.31746031746031744,301,0.006644518272425249,75.25,0.0
64,-34.999999999999694,300,0.05,0,50,0.1,0.05,0.3125,301,0.009966777408637873,37.625,0.0
65,29.000000000000643,300,0.05,0,50,0.1,0.05,0.3076923076923077,301,0.006644518272425249,9.709677419354838,3567.260986328125
66,73.00000000000082,300,0.05,0,50,0.1,0.05,0.30303030303030304,301,0.0,9.709677419354838,0.0
67,558.8500000000003,143,0.05,1,50,0.1,0.05,0.31343283582089554,144,0.006944444444444444,7.578947368421052,0.0
68,662.9499999999996,181,0.05,1,50,0.1,0.05,0.3235294117647059,182,0.0,4.232558139534884,0.0
69,-88.20000000000014,245,0.05,0,50,0.1,0.05,0.3188405797101449,245,0.0,5.975609756097561,0.0
70,625.8000000000001,44,0.05,1,50,0.1,0.05,0.32857142857142857,45,0.0,1.40625,27.59235191345215
71,701.599999999999,128,0.05,1,50,0.1,0.05,0.3380281690140845,129,0.0,2.480769230769231,0.0
72,110.99999999999868,300,0.05,0,50,0.1,0.05,0.3333333333333333,301,0.006644518272425249,6.543478260869565,0.0
73,566.2,36,0.05,1,50,0.1,0.05,0.3424657534246575,37,0.05405405405405406,1.6818181818181819,0.0
74,679.3999999999999,212,0.05,1,50,0.1,0.05,0.35135135135135137,213,0.004694835680751174,4.26,0.0
75,638.2499999999998,75,0.05,1,50,0.1,0.05,0.36,76,0.039473684210526314,1.7674418604651163,29.818538665771484
76,24.999999999999805,300,0.05,0,50,0.1,0.05,0.35526315789473684,301,0.0,10.75,0.0
77,520.5999999999999,228,0.05,1,50,0.1,0.05,0.36363636363636365,229,0.004366812227074236,28.625,0.0
78,584.9000000000001,62,0.05,1,50,0.1,0.05,0.3717948717948718,63,0.0,2.8636363636363638,0.0
79,520.8,24,0.05,1,50,0.1,0.05,0.379746835443038,25,0.08,3.125,0.0
80,704.9499999999998,61,0.05,1,50,0.1,0.05,0.3875,62,0.03225806451612903,1.087719298245614,3572.191162109375
