episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-109.5,31,1.0,0,50,0.1,0.05,0.0,31,0.0,0.8157894736842105,0.0
2,-123.24999999999967,146,0.7959425218654056,0,50,0.1,0.05,0.0,146,0.0410958904109589,8.588235294117647,0.0
3,-95.10000000000001,23,0.7601234946952835,0,50,0.1,0.05,0.0,23,0.043478260869565216,1.3529411764705883,0.0
4,-96.15,4,0.7540607253898041,0,50,0.1,0.05,0.0,4,0.0,0.10526315789473684,0.0
5,-114.5,11,0.7376362914009714,0,50,0.1,0.05,0.0,11,0.2727272727272727,0.6470588235294118,0.0
6,-105.80000000000003,157,0.5386879462147236,0,50,0.1,0.05,0.0,157,0.025477707006369428,5.607142857142857,0.0
7,-121.85000000000001,38,0.4992267254888887,0,50,0.1,0.05,0.0,38,0.0,1.0,0.0
8,-118.14999999999998,84,0.42195223816294347,0,50,0.1,0.05,0.0,84,0.07142857142857142,3.0,0.0
9,-84.2,5,0.4177495601484042,0,50,0.1,0.05,0.0,5,0.0,0.13157894736842105,0.0
10,-92.2,5,0.4135887411427679,0,50,0.1,0.05,0.0,5,0.0,0.13157894736842105,0.0
11,-81.54999999999994,72,0.3580697890658705,0,50,0.1,0.05,0.0,72,0.05555555555555555,2.5714285714285716,0.0
12,-80.45,10,0.3509725032998192,0,50,0.1,0.05,0.0,10,0.0,0.2631578947368421,0.0
13,-200,117,0.27768116575802215,0,50,0.1,0.05,0.0,117,0.03418803418803419,5.571428571428571,0.0
14,-100.74999999999999,96,0.22912811777248887,0,50,0.1,0.05,0.0,96,0.0,4.571428571428571,0.0
15,-151.3,107,0.18494658018151086,0,50,0.1,0.05,0.0,107,0.028037383177570093,6.294117647058823,0.0
16,-121.6,33,0.1731227602151536,0,50,0.1,0.05,0.0,33,0.06060606060606061,0.868421052631579,0.0
17,-32.99999999999988,300,0.0949547192283923,0,50,0.1,0.05,0.0,301,0.016611295681063124,7.921052631578948,0.0
18,-4.44999999999996,290,0.05313412428666422,0,50,0.1,0.05,0.0,290,0.02413793103448276,5.471698113207547,0.0
19,-44.79999999999991,177,0.05,0,50,0.1,0.05,0.0,177,0.0,4.657894736842105,0.0
20,-82.65000000000003,54,0.05,0,50,0.1,0.05,0.0,54,0.0,2.5714285714285716,0.0
21,126.9999999999989,300,0.05,0,50,0.1,0.05,0.0,301,0.0033222591362126247,5.679245283018868,0.0
22,559.6000000000004,248,0.05,1,50,0.1,0.05,0.045454545454545456,249,0.0321285140562249,6.552631578947368,0.0
23,40.89999999999898,143,0.05,0,50,0.1,0.05,0.043478260869565216,143,0.013986013986013986,2.69811320754717,0.0
24,545.05,259,0.05,1,50,0.1,0.05,0.08333333333333333,260,0.0038461538461538464,15.294117647058824,0.0
25,-78.4,49,0.05,0,50,0.1,0.05,0.08,49,0.0,2.3333333333333335,7.5180768966674805
26,-104.05,2,0.05,0,50,0.1,0.05,0.07692307692307693,2,0.0,0.046511627906976744,0.0
27,-104.15,4,0.05,0,50,0.1,0.05,0.07407407407407407,4,0.0,0.09302325581395349,0.0
28,-156.99999999999977,141,0.05,0,50,0.1,0.05,0.07142857142857142,141,0.06382978723404255,2.660377358490566,0.0
29,621.8000000000005,204,0.05,1,50,0.1,0.05,0.10344827586206896,205,0.00975609756097561,5.394736842105263,0.0
30,109.00000000000077,300,0.05,0,50,0.1,0.05,0.1,301,0.006644518272425249,7.921052631578948,3945.522216796875
31,156.99999999999702,300,0.05,0,50,0.1,0.05,0.0967741935483871,301,0.006644518272425249,5.679245283018868,0.0
32,14.999999999999819,300,0.05,0,50,0.1,0.05,0.09375,301,0.0033222591362126247,17.705882352941178,0.0
33,704.149999999999,157,0.05,1,50,0.1,0.05,0.12121212121212122,158,0.0,2.981132075471698,0.0
34,41.69999999999999,167,0.05,0,50,0.1,0.05,0.11764705882352941,167,0.005988023952095809,3.150943396226415,0.0
35,81.00000000000081,300,0.05,0,50,0.1,0.05,0.11428571428571428,301,0.0,7.921052631578948,15.350593566894531
36,701.1499999999992,217,0.05,1,50,0.1,0.05,0.1388888888888889,218,0.0,4.113207547169812,0.0
37,587.3000000000008,294,0.05,1,50,0.1,0.05,0.16216216216216217,295,0.006779661016949152,10.535714285714286,0.0
38,-100,1,0.05,0,50,0.1,0.05,0.15789473684210525,1,0.0,0.023255813953488372,0.0
39,-81.15,24,0.05,0,50,0.1,0.05,0.15384615384615385,24,0.0,1.1428571428571428,0.0
40,701.6499999999992,207,0.05,1,50,0.1,0.05,0.175,208,0.0,3.9245283018867925,13.305269241333008
41,49.00000000000075,300,0.05,0,50,0.1,0.05,0.17073170731707318,301,0.0,12.04,0.0
42,57.00000000000081,300,0.05,0,50,0.1,0.05,0.16666666666666666,301,0.0,12.541666666666666,0.0
43,547.4500000000004,211,0.05,1,50,0.1,0.05,0.18604651162790697,212,0.0047169811320754715,12.470588235294118,0.0
44,-49.14999999999998,24,0.05,0,50,0.1,0.05,0.18181818181818182,24,0.0,0.631578947368421,0.0
45,-57.099999999999575,263,0.05,0,50,0.1,0.05,0.17777777777777778,263,0.0,6.921052631578948,36.65724182128906
46,-61.94999999999984,120,0.05,0,50,0.1,0.05,0.17391304347826086,120,0.0,4.8,0.0
47,33.000000000000504,300,0.05,0,50,0.1,0.05,0.1702127659574468,301,0.0,12.541666666666666,0.0
48,-78.70000000000005,175,0.05,0,50,0.1,0.05,0.16666666666666666,175,0.005714285714285714,7.0,0.0
49,-86.90000000000012,219,0.05,0,50,0.1,0.05,0.16326530612244897,219,0.0,10.428571428571429,0.0
50,605.3000000000003,134,0.05,1,50,0.1,0.05,0.18,135,0.007407407407407408,4.821428571428571,14.546228408813477
51,-96.55,12,0.05,0,50,0.1,0.05,0.17647058823529413,12,0.0,0.5,0.0
52,-56.899999999999864,59,0.05,0,50,0.1,0.05,0.17307692307692307,59,0.01694915254237288,2.4583333333333335,0.0
53,-94.6,53,0.05,0,50,0.1,0.05,0.16981132075471697,53,0.0,2.2083333333333335,0.0
54,39.00000000000077,300,0.05,0,50,0.1,0.05,0.16666666666666666,301,0.0033222591362126247,12.04,0.0
55,73.00000000000023,300,0.05,0,50,0.1,0.05,0.16363636363636364,301,0.013289036544850499,8.6,22.176498413085938
56,-109.40000000000003,149,0.05,0,50,0.1,0.05,0.16071428571428573,149,0.006711409395973154,6.208333333333333,0.0
57,-200,286,0.05,0,50,0.1,0.05,0.15789473684210525,286,0.3881118881118881,8.17142857142857,0.0
58,-102.8,57,0.05,0,50,0.1,0.05,0.15517241379310345,57,0.0,5.181818181818182,0.0
59,-200,136,0.05,0,50,0.1,0.05,0.15254237288135594,136,0.45588235294117646,3.8857142857142857,0.0
60,-58.24999999999975,206,0.05,0,50,0.1,0.05,0.15,206,0.0,8.24,15.306884765625
61,33.0000000000001,300,0.05,0,50,0.1,0.05,0.14754098360655737,301,0.0,12.541666666666666,0.0
62,-125.84999999999998,118,0.05,0,50,0.1,0.05,0.14516129032258066,118,0.0,10.727272727272727,0.0
63,-85.40000000000002,29,0.05,0,50,0.1,0.05,0.14285714285714285,29,0.0,1.2083333333333333,0.0
64,65.00000000000051,300,0.05,0,50,0.1,0.05,0.140625,301,0.0,12.04,0.0
65,-115.05000000000003,62,0.05,0,50,0.1,0.05,0.13846153846153847,62,0.0,1.7714285714285714,3854.921875
66,121.00000000000078,300,0.05,0,50,0.1,0.05,0.13636363636363635,301,0.0,5.679245283018868,0.0
67,33.00000000000052,300,0.05,0,50,0.1,0.05,0.13432835820895522,301,0.0,14.333333333333334,0.0
68,-106.6,53,0.05,0,50,0.1,0.05,0.1323529411764706,53,0.03773584905660377,1.4324324324324325,0.0
69,-40.99999999999972,300,0.05,0,50,0.1,0.05,0.13043478260869565,301,0.0033222591362126247,27.363636363636363,0.0
