episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-104.15,4,1.0,0,50,0.1,0.05,0.0,4,0.0,0.08,0.0
2,-96.05,2,1.0,0,50,0.1,0.05,0.0,2,0.0,0.04,0.0
3,-92.60000000000001,13,1.0,0,50,0.1,0.05,0.0,13,0.0,0.26,0.0
4,-105.64999999999999,34,1.0,0,50,0.1,0.05,0.0,34,0.0,1.096774193548387,0.0
5,-100,1,1.0,0,50,0.1,0.05,0.0,1,0.0,0.02,0.0
6,-125.54999999999993,232,0.6398979326634526,0,50,0.1,0.05,0.0,232,0.07327586206896551,4.64,0.0
7,-106.15,4,0.6347940862860335,0,50,0.1,0.05,0.0,4,0.25,0.08,0.0
8,-96.15,4,0.6297309483505622,0,50,0.1,0.05,0.0,4,0.0,0.08,0.0
9,-100,1,0.6284714864538611,0,50,0.1,0.05,0.0,1,0.0,0.02,0.0
10,-108.1,3,0.6247081941652035,0,50,0.1,0.05,0.0,3,0.0,0.1,0.0
11,-33.349999999999966,28,0.5906529244338676,0,50,0.1,0.05,0.0,28,0.0,0.5,0.0
12,-50.19999999999996,45,0.5397674811770777,0,50,0.1,0.05,0.0,45,0.044444444444444446,1.4516129032258065,0.0
13,-66.55000000000001,12,0.5269546145144024,0,50,0.1,0.05,0.0,12,0.08333333333333333,0.24,0.0
14,-100.1,3,0.5237992060670532,0,50,0.1,0.05,0.0,3,0.0,0.06,0.0
15,-102.65000000000003,54,0.47012577822106927,0,50,0.1,0.05,0.0,54,0.037037037037037035,1.7419354838709677,0.0
16,-89.0,21,0.4507704437659491,0,50,0.1,0.05,0.0,21,0.09523809523809523,0.375,0.0
17,-59.9999999999998,121,0.3537943785791257,0,50,0.1,0.05,0.0,121,0.04132231404958678,2.42,0.0
18,-105.9499999999997,200,0.23706049429831316,0,50,0.1,0.05,0.0,200,0.02,6.451612903225806,0.0
19,-200,201,0.15852508122455447,0,50,0.1,0.05,0.0,201,0.0845771144278607,4.1020408163265305,0.0
20,-67.39999999999989,149,0.1176382719218926,0,50,0.1,0.05,0.0,149,0.053691275167785234,2.98,0.0
21,-58.199999999999974,85,0.0992303779776389,0,50,0.1,0.05,0.0,85,0.058823529411764705,2.8333333333333335,0.0
22,-108.00000000000003,161,0.07188889247487618,0,50,0.1,0.05,0.0,161,0.024844720496894408,3.2857142857142856,0.0
23,-130.8,137,0.054644436177776354,0,50,0.1,0.05,0.0,137,0.029197080291970802,2.4464285714285716,0.0
24,43.00000000000017,300,0.05,0,50,0.1,0.05,0.0,301,0.009966777408637873,5.375,0.0
25,120.99999999999878,300,0.05,0,50,0.1,0.05,0.0,301,0.013289036544850499,5.375,0.0
26,-15.04999999999994,102,0.05,0,50,0.1,0.05,0.0,102,0.00980392156862745,2.04,0.0
27,158.99999999999872,300,0.05,0,50,0.1,0.05,0.0,301,0.0033222591362126247,6.142857142857143,0.0
28,-33.94999999999985,120,0.05,0,50,0.1,0.05,0.0,120,0.016666666666666666,4.0,0.0
29,13.450000000000173,132,0.05,0,50,0.1,0.05,0.0,132,0.015151515151515152,2.693877551020408,0.0
30,-12.549999999999898,52,0.05,0,50,0.1,0.05,0.0,52,0.019230769230769232,0.8666666666666667,0.0
31,680.8499999999997,103,0.05,1,50,0.1,0.05,0.03225806451612903,104,0.009615384615384616,2.122448979591837,0.0
32,84.99999999999903,300,0.05,0,50,0.1,0.05,0.03125,301,0.006644518272425249,6.142857142857143,0.0
33,71.00000000000081,300,0.05,0,50,0.1,0.05,0.030303030303030304,301,0.0033222591362126247,9.709677419354838,0.0
34,164.99999999999892,300,0.05,0,50,0.1,0.05,0.029411764705882353,301,0.006644518272425249,5.375,0.0
35,722.5999999999988,148,0.05,1,50,0.1,0.05,0.05714285714285714,149,0.006711409395973154,2.4833333333333334,7526.90869140625
36,655.4499999999999,131,0.05,1,50,0.1,0.05,0.08333333333333333,132,0.007575757575757576,3.0697674418604652,0.0
37,-14.549999999999685,132,0.05,0,50,0.1,0.05,0.08108108108108109,132,0.0,4.4,0.0
38,-16.999999999999915,300,0.05,0,50,0.1,0.05,0.07894736842105263,301,0.0033222591362126247,15.842105263157896,0.0
39,696.4999999999998,70,0.05,1,50,0.1,0.05,0.10256410256410256,71,0.0,1.42,0.0
40,-31.249999999999616,146,0.05,0,50,0.1,0.05,0.1,146,0.0,4.866666666666666,3317.6123046875
41,-100,1,0.05,0,50,0.1,0.05,0.0975609756097561,1,0.0,0.017857142857142856,0.0
42,656.0499999999997,119,0.05,1,50,0.1,0.05,0.11904761904761904,120,0.008333333333333333,2.7906976744186047,0.0
43,724.8999999999993,102,0.05,1,50,0.1,0.05,0.13953488372093023,103,0.009708737864077669,1.7166666666666666,0.0
44,731.8999999999986,162,0.05,1,50,0.1,0.05,0.1590909090909091,163,0.0,2.716666666666667,0.0
45,-16.249999999999574,166,0.05,0,50,0.1,0.05,0.15555555555555556,166,0.0,5.533333333333333,17.97098159790039
46,160.9999999999974,300,0.05,0,50,0.1,0.05,0.15217391304347827,301,0.0,6.02,0.0
47,-55.04999999999991,102,0.05,0,50,0.1,0.05,0.14893617021276595,102,0.00980392156862745,1.8214285714285714,0.0
48,684.9999999999994,100,0.05,1,50,0.1,0.05,0.16666666666666666,101,0.009900990099009901,2.02,0.0
49,65.00000000000081,300,0.05,0,50,0.1,0.05,0.16326530612244897,301,0.0,7.166666666666667,0.0
50,134.9999999999988,300,0.05,0,50,0.1,0.05,0.16,301,0.0033222591362126247,6.840909090909091,12.317558288574219
51,-36.649999999999764,94,0.05,0,50,0.1,0.05,0.1568627450980392,94,0.0,2.238095238095238,0.0
52,-33.94999999999993,40,0.05,0,50,0.1,0.05,0.15384615384615385,40,0.0,0.9523809523809523,0.0
53,-96.75,16,0.05,0,50,0.1,0.05,0.1509433962264151,16,0.0,0.26666666666666666,0.0
54,669.4499999999998,51,0.05,1,50,0.1,0.05,0.16666666666666666,52,0.0,1.2093023255813953,0.0
55,693.3499999999999,53,0.05,1,50,0.1,0.05,0.18181818181818182,54,0.0,1.1020408163265305,25.322093963623047
56,-20.999999999999897,300,0.05,0,50,0.1,0.05,0.17857142857142858,301,0.036544850498338874,7.166666666666667,0.0
57,89.00000000000081,300,0.05,0,50,0.1,0.05,0.17543859649122806,301,0.0,10.033333333333333,0.0
58,681.9499999999999,81,0.05,1,50,0.1,0.05,0.1896551724137931,82,0.012195121951219513,1.6734693877551021,0.0
59,87.00000000000082,300,0.05,0,50,0.1,0.05,0.1864406779661017,301,0.0033222591362126247,10.033333333333333,0.0
60,664.1999999999997,76,0.05,1,50,0.1,0.05,0.2,77,0.0,1.8333333333333333,7551.4873046875
61,47.00000000000024,300,0.05,0,50,0.1,0.05,0.19672131147540983,301,0.0033222591362126247,10.033333333333333,0.0
62,595.1000000000008,298,0.05,1,50,0.1,0.05,0.20967741935483872,299,0.0033444816053511705,9.966666666666667,0.0
63,667.7499999999998,85,0.05,1,50,0.1,0.05,0.2222222222222222,86,0.0,2.0,0.0
64,69.00000000000082,300,0.05,0,50,0.1,0.05,0.21875,301,0.006644518272425249,7.717948717948718,0.0
65,-107.00000000000004,141,0.05,0,50,0.1,0.05,0.2153846153846154,141,0.0,15.666666666666666,16.795913696289062
66,136.99999999999932,300,0.05,0,50,0.1,0.05,0.21212121212121213,301,0.0,7.166666666666667,0.0
67,-200,68,0.05,0,50,0.1,0.05,0.208955223880597,68,0.47058823529411764,1.1333333333333333,0.0
68,1.0000000000000524,300,0.05,0,50,0.1,0.05,0.20588235294117646,301,0.0,4.36231884057971,0.0
69,158.99999999999739,300,0.05,0,50,0.1,0.05,0.2028985507246377,301,0.0033222591362126247,6.02,0.0
70,-58.69999999999933,295,0.05,0,50,0.1,0.05,0.2,295,0.0,15.526315789473685,7240.8544921875
71,31.000000000000806,300,0.05,0,50,0.1,0.05,0.19718309859154928,301,0.0033222591362126247,4.36231884057971,0.0
72,-84.2,5,0.05,0,50,0.1,0.05,0.19444444444444445,5,0.0,0.10204081632653061,0.0
73,-10.399999999999892,49,0.05,0,50,0.1,0.05,0.1917808219178082,49,0.04081632653061224,1.2564102564102564,0.0
74,200.99999999999852,300,0.05,0,50,0.1,0.05,0.1891891891891892,301,0.013289036544850499,4.36231884057971,0.0
75,-94.95000000000005,140,0.05,0,50,0.1,0.05,0.18666666666666668,140,0.0,2.5,3550.847412109375
76,63.00000000000081,300,0.05,0,50,0.1,0.05,0.18421052631578946,301,0.0033222591362126247,5.679245283018868,0.0
77,49.00000000000057,300,0.05,0,50,0.1,0.05,0.18181818181818182,301,0.0,9.709677419354838,0.0
78,61.000000000000334,300,0.05,0,50,0.1,0.05,0.1794871794871795,301,0.006644518272425249,5.016666666666667,0.0
79,63.000000000000824,300,0.05,0,50,0.1,0.05,0.17721518987341772,301,0.0033222591362126247,5.679245283018868,0.0
80,69.00000000000082,300,0.05,0,50,0.1,0.05,0.175,301,0.006644518272425249,7.717948717948718,3614.66162109375
