episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-82.85000000000001,58,1.0,0,50,0.1,0.05,0.0,58,0.0,1.2340425531914894,0.0
2,-112.15,4,1.0,0,50,0.1,0.05,0.0,4,0.0,0.3076923076923077,0.0
3,-130.95,20,0.9626763096456342,0,50,0.1,0.05,0.0,20,0.05,1.5384615384615385,0.0
4,-121.45,30,0.9065599378797955,0,50,0.1,0.05,0.0,30,0.0,0.6382978723404256,0.0
5,-200,300,0.4972318154938351,0,50,0.1,0.05,0.0,301,0.059800664451827246,15.05,0.0
6,-104.25,6,0.4912947881789884,0,50,0.1,0.05,0.0,6,0.0,0.1276595744680851,0.0
7,-88.55,12,0.47963255428657714,0,50,0.1,0.05,0.0,12,0.0,0.2553191489361702,0.0
8,-130.75,16,0.4645124013217251,0,50,0.1,0.05,0.0,16,0.125,0.8,0.0
9,-200,132,0.35663894218876324,0,50,0.1,0.05,0.0,132,0.06818181818181818,6.6,0.0
10,578.5,30,0.33584972855016526,1,50,0.1,0.05,0.1,31,0.03225806451612903,1.55,0.0
11,-136.65,14,0.32656721281506107,0,50,0.1,0.05,0.09090909090909091,14,0.0,1.0769230769230769,0.0
12,-38.99999999999943,221,0.2098080774334473,0,50,0.1,0.05,0.08333333333333333,221,0.0,5.815789473684211,0.0
13,-110.44999999999996,170,0.14928432989092968,0,50,0.1,0.05,0.07692307692307693,170,0.08823529411764706,3.617021276595745,0.0
14,38.449999999997544,272,0.08660071011002923,0,50,0.1,0.05,0.07142857142857142,272,0.007352941176470588,4.771929824561403,0.0
15,-134.39999999999944,249,0.05260490416228813,0,50,0.1,0.05,0.06666666666666667,249,0.04417670682730924,6.552631578947368,0.0
16,722.7499999999993,105,0.05,1,50,0.1,0.05,0.125,106,0.0,1.8596491228070176,0.0
17,-27.09999999999974,103,0.05,0,50,0.1,0.05,0.11764705882352941,103,0.009708737864077669,2.710526315789474,0.0
18,-15.099999999999582,183,0.05,0,50,0.1,0.05,0.1111111111111111,183,0.00546448087431694,3.893617021276596,0.0
19,575.9000000000002,82,0.05,1,50,0.1,0.05,0.15789473684210525,83,0.012048192771084338,4.15,0.0
20,529.75,285,0.05,1,50,0.1,0.05,0.2,286,0.0,26.0,3613.571533203125
21,-40.99999999999977,300,0.05,0,50,0.1,0.05,0.19047619047619047,301,0.016611295681063124,23.153846153846153,0.0
22,576.6000000000001,68,0.05,1,50,0.1,0.05,0.22727272727272727,69,0.014492753623188406,3.45,0.0
23,198.99999999999704,300,0.05,0,50,0.1,0.05,0.21739130434782608,301,0.0033222591362126247,5.280701754385965,0.0
24,15.000000000000611,300,0.05,0,50,0.1,0.05,0.20833333333333334,301,0.016611295681063124,7.921052631578948,0.0
25,576.4000000000002,72,0.05,1,50,0.1,0.05,0.24,73,0.0136986301369863,3.65,23.147756576538086
26,-7.00000000000007,300,0.05,0,50,0.1,0.05,0.23076923076923078,301,0.0,27.363636363636363,0.0
27,577.3000000000001,54,0.05,1,50,0.1,0.05,0.25925925925925924,55,0.01818181818181818,2.75,0.0
28,502.74999999999994,185,0.05,1,50,0.1,0.05,0.2857142857142857,186,0.021505376344086023,14.307692307692308,0.0
29,23.00000000000046,300,0.05,0,50,0.1,0.05,0.27586206896551724,301,0.016611295681063124,10.75,0.0
30,142.9999999999978,300,0.05,0,50,0.1,0.05,0.26666666666666666,301,0.0033222591362126247,6.142857142857143,7578.5546875
31,527.75,125,0.05,1,50,0.1,0.05,0.2903225806451613,126,0.007936507936507936,11.454545454545455,0.0
32,63.000000000000824,300,0.05,0,50,0.1,0.05,0.28125,301,0.0033222591362126247,7.921052631578948,0.0
33,260.99999999999704,300,0.05,0,50,0.1,0.05,0.2727272727272727,301,0.009966777408637873,3.960526315789474,0.0
34,-72.35,8,0.05,0,50,0.1,0.05,0.2647058823529412,8,0.0,0.16326530612244897,0.0
35,579.0,20,0.05,1,50,0.1,0.05,0.2857142857142857,21,0.047619047619047616,1.05,3842.75341796875
36,538.8499999999999,103,0.05,1,50,0.1,0.05,0.3055555555555556,104,0.0,9.454545454545455,0.0
37,625.9499999999998,281,0.05,1,50,0.1,0.05,0.32432432432432434,282,0.014184397163120567,6.266666666666667,0.0
38,658.75,225,0.05,1,50,0.1,0.05,0.34210526315789475,226,0.004424778761061947,5.022222222222222,0.0
39,63.00000000000074,300,0.05,0,50,0.1,0.05,0.3333333333333333,301,0.0033222591362126247,10.75,0.0
40,158.99999999999707,300,0.05,0,50,0.1,0.05,0.325,301,0.0033222591362126247,6.142857142857143,3685.497802734375
41,541.05,59,0.05,1,50,0.1,0.05,0.34146341463414637,60,0.0,5.454545454545454,0.0
42,-88.35,8,0.05,0,50,0.1,0.05,0.3333333333333333,8,0.0,0.1702127659574468,0.0
43,-15.000000000000053,300,0.05,0,50,0.1,0.05,0.32558139534883723,301,0.0,27.363636363636363,0.0
44,13.000000000000576,300,0.05,0,50,0.1,0.05,0.3181818181818182,301,0.019933554817275746,9.709677419354838,0.0
45,158.99999999999702,300,0.05,0,50,0.1,0.05,0.3111111111111111,301,0.0033222591362126247,6.142857142857143,3809.80615234375
46,578.6,28,0.05,1,50,0.1,0.05,0.32608695652173914,29,0.034482758620689655,1.45,0.0
47,226.99999999999704,300,0.05,0,50,0.1,0.05,0.3191489361702128,301,0.013289036544850499,3.960526315789474,0.0
48,578.2,36,0.05,1,50,0.1,0.05,0.3333333333333333,37,0.02702702702702703,1.85,0.0
49,25.000000000000068,300,0.05,0,50,0.1,0.05,0.32653061224489793,301,0.0,23.153846153846153,0.0
50,95.00000000000081,300,0.05,0,50,0.1,0.05,0.32,301,0.0033222591362126247,7.921052631578948,16.077348709106445
51,664.6499999999994,107,0.05,1,50,0.1,0.05,0.3333333333333333,108,0.009259259259259259,2.4,0.0
52,608.3000000000002,74,0.05,1,50,0.1,0.05,0.34615384615384615,75,0.0,2.6785714285714284,0.0
53,668.75,225,0.05,1,50,0.1,0.05,0.3584905660377358,226,0.0,5.022222222222222,0.0
54,600.2000000000002,76,0.05,1,50,0.1,0.05,0.37037037037037035,77,0.0,2.9615384615384617,0.0
55,578.9,22,0.05,1,50,0.1,0.05,0.38181818181818183,23,0.043478260869565216,1.15,16.353193283081055
56,3.2500000000006963,256,0.05,0,50,0.1,0.05,0.375,256,0.0,6.4,0.0
57,23.000000000000146,300,0.05,0,50,0.1,0.05,0.3684210526315789,301,0.016611295681063124,10.379310344827585,0.0
58,74.74999999999744,266,0.05,0,50,0.1,0.05,0.3620689655172414,266,0.0,5.428571428571429,0.0
59,541.4499999999999,51,0.05,1,50,0.1,0.05,0.3728813559322034,52,0.0,4.7272727272727275,0.0
60,91.00000000000082,300,0.05,0,50,0.1,0.05,0.36666666666666664,301,0.009966777408637873,7.921052631578948,7422.64404296875
61,73.00000000000082,300,0.05,0,50,0.1,0.05,0.36065573770491804,301,0.0,10.75,0.0
62,-21.249999999999872,66,0.05,0,50,0.1,0.05,0.3548387096774194,66,0.015151515151515152,1.4666666666666666,0.0
63,536.15,157,0.05,1,50,0.1,0.05,0.36507936507936506,158,0.0,14.363636363636363,0.0
64,599.5000000000007,250,0.05,1,50,0.1,0.05,0.375,251,0.0,8.964285714285714,0.0
65,79.00000000000082,300,0.05,0,50,0.1,0.05,0.36923076923076925,301,0.0033222591362126247,7.525,31.700462341308594
66,761.3999999999976,252,0.05,1,50,0.1,0.05,0.3787878787878788,253,0.015810276679841896,3.3289473684210527,0.0
67,-94.19999999999999,45,0.05,0,50,0.1,0.05,0.373134328358209,45,0.0,0.8653846153846154,0.0
68,-80.25,6,0.05,0,50,0.1,0.05,0.36764705882352944,6,0.0,0.1276595744680851,0.0
69,582.05,79,0.05,1,50,0.1,0.05,0.37681159420289856,80,0.0375,2.7586206896551726,0.0
70,214.99999999999716,300,0.05,0,50,0.1,0.05,0.37142857142857144,301,0.019933554817275746,3.960526315789474,31.779001235961914
71,577.2000000000002,56,0.05,1,50,0.1,0.05,0.38028169014084506,57,0.017543859649122806,2.85,0.0
72,665.0499999999975,259,0.05,1,50,0.1,0.05,0.3888888888888889,260,0.0038461538461538464,5.531914893617022,0.0
73,63.000000000000824,300,0.05,0,50,0.1,0.05,0.3835616438356164,301,0.0033222591362126247,7.921052631578948,0.0
74,-72.99999999999942,300,0.05,0,50,0.1,0.05,0.3783783783783784,301,0.029900332225913623,10.379310344827585,0.0
75,619.6500000000003,167,0.05,1,50,0.1,0.05,0.38666666666666666,168,0.03571428571428571,3.574468085106383,3368.3388671875
76,17.00000000000079,300,0.05,0,50,0.1,0.05,0.3815789473684211,301,0.013289036544850499,9.709677419354838,0.0
77,596.7000000000004,146,0.05,1,50,0.1,0.05,0.38961038961038963,147,0.0,5.653846153846154,0.0
78,65.00000000000082,300,0.05,0,50,0.1,0.05,0.38461538461538464,301,0.0,7.921052631578948,0.0
