episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-111.5,31,1.0,0,50,0.1,0.05,0.0,31,0.0,0.8157894736842105,0.0
2,-200,208,0.7030322804856147,0,50,0.1,0.05,0.0,208,0.04326923076923077,12.235294117647058,0.0
3,-194.90000000000026,99,0.5766321517333949,0,50,0.1,0.05,0.0,99,0.020202020202020204,2.106382978723404,0.0
4,83.69999999999993,127,0.44717508428902997,0,50,0.1,0.05,0.0,127,0.015748031496062992,2.702127659574468,0.0
5,65.00000000000071,300,0.24526748835235337,0,50,0.1,0.05,0.0,301,0.013289036544850499,7.921052631578948,0.0
6,561.1000000000003,178,0.17174192754251918,1,50,0.1,0.05,0.16666666666666666,179,0.0335195530726257,4.7105263157894735,0.0
7,-44.99999999999979,300,0.0941973573507949,0,50,0.1,0.05,0.14285714285714285,301,0.006644518272425249,17.705882352941178,0.0
8,554.7500000000001,205,0.062488440029043205,1,50,0.1,0.05,0.25,206,0.0048543689320388345,12.117647058823529,0.0
9,55.000000000000824,300,0.05,0,50,0.1,0.05,0.2222222222222222,301,0.0033222591362126247,13.681818181818182,0.0
10,43.69999999999973,127,0.05,0,50,0.1,0.05,0.2,127,0.023622047244094488,2.702127659574468,3953.08447265625
11,554.9499999999999,201,0.05,1,50,0.1,0.05,0.2727272727272727,202,0.0049504950495049506,11.882352941176471,0.0
12,-44.9999999999999,300,0.05,0,50,0.1,0.05,0.25,301,0.016611295681063124,13.681818181818182,0.0
13,676.2999999999975,274,0.05,1,50,0.1,0.05,0.3076923076923077,275,0.0,7.2368421052631575,0.0
14,113.69999999999908,127,0.05,0,50,0.1,0.05,0.2857142857142857,127,0.0,2.702127659574468,0.0
15,154.99999999999696,300,0.05,0,50,0.1,0.05,0.26666666666666666,301,0.0,7.921052631578948,12.014778137207031
16,581.9000000000004,162,0.05,1,50,0.1,0.05,0.3125,163,0.006134969325153374,7.409090909090909,0.0
17,76.49999999999966,71,0.05,0,50,0.1,0.05,0.29411764705882354,71,0.014084507042253521,1.5106382978723405,0.0
18,-73.50000000000004,71,0.05,0,50,0.1,0.05,0.2777777777777778,71,0.0,4.733333333333333,0.0
19,715.4999999999993,90,0.05,1,50,0.1,0.05,0.3157894736842105,91,0.0,2.0681818181818183,0.0
20,-62.40000000000002,49,0.05,0,50,0.1,0.05,0.3,49,0.0,2.8823529411764706,3928.105224609375
21,491.59999999999997,168,0.05,1,50,0.1,0.05,0.3333333333333333,169,0.01775147928994083,14.083333333333334,0.0
22,637.3000000000001,54,0.05,1,50,0.1,0.05,0.36363636363636365,55,0.0,1.9642857142857142,0.0
23,507.8000000000001,244,0.05,1,50,0.1,0.05,0.391304347826087,245,0.00816326530612245,20.416666666666668,0.0
24,115.00000000000048,300,0.05,0,50,0.1,0.05,0.375,301,0.0,9.709677419354838,0.0
25,557.6,48,0.05,1,50,0.1,0.05,0.4,49,0.0,4.083333333333333,3823.885986328125
26,34.999999999999304,300,0.05,0,50,0.1,0.05,0.38461538461538464,301,0.013289036544850499,9.121212121212121,0.0
27,647.8000000000001,44,0.05,1,50,0.1,0.05,0.4074074074074074,45,0.044444444444444446,1.1842105263157894,0.0
28,7.0000000000007105,261,0.05,0,50,0.1,0.05,0.39285714285714285,261,0.0,4.660714285714286,0.0
29,174.999999999997,300,0.05,0,50,0.1,0.05,0.3793103448275862,301,0.0033222591362126247,6.404255319148936,0.0
30,134.99999999999918,300,0.05,0,50,0.1,0.05,0.36666666666666664,301,0.0033222591362126247,8.135135135135135,3739.0478515625
31,656.9999999999981,260,0.05,1,50,0.1,0.05,0.3870967741935484,261,0.0038314176245210726,6.868421052631579,0.0
32,-80.3,7,0.05,0,50,0.1,0.05,0.375,7,0.0,0.4666666666666667,0.0
33,583.75,25,0.05,1,50,0.1,0.05,0.3939393939393939,26,0.0,1.5294117647058822,0.0
34,608.0000000000001,40,0.05,1,50,0.1,0.05,0.4117647058823529,41,0.0,1.8636363636363635,0.0
35,558.3,34,0.05,1,50,0.1,0.05,0.42857142857142855,35,0.0,2.9166666666666665,11219.0078125
36,25.00000000000051,300,0.05,0,50,0.1,0.05,0.4166666666666667,301,0.0,20.066666666666666,0.0
37,613.0500000000006,239,0.05,1,50,0.1,0.05,0.43243243243243246,240,0.0125,6.486486486486487,0.0
38,632.0000000000003,160,0.05,1,50,0.1,0.05,0.4473684210526316,161,0.0,5.75,0.0
39,-25.000000000000146,300,0.05,0,50,0.1,0.05,0.4358974358974359,301,0.0033222591362126247,33.44444444444444,0.0
40,612.7500000000001,45,0.05,1,50,0.1,0.05,0.45,46,0.043478260869565216,1.4838709677419355,25.321556091308594
41,580.2500000000002,95,0.05,1,50,0.1,0.05,0.4634146341463415,96,0.0,5.647058823529412,0.0
42,621.0500000000002,79,0.05,1,50,0.1,0.05,0.47619047619047616,80,0.025,2.4242424242424243,0.0
43,653.15,37,0.05,1,50,0.1,0.05,0.4883720930232558,38,0.0,1.2258064516129032,0.0
44,734.0999999999991,118,0.05,1,50,0.1,0.05,0.5,119,0.01680672268907563,2.125,0.0
45,608.9,22,0.05,1,50,0.1,0.05,0.5111111111111111,23,0.0,1.0454545454545454,3623.660400390625
46,204.99999999999693,300,0.05,0,50,0.1,0.05,0.5,301,0.0,6.404255319148936,0.0
