A1-mean,A1-std,A2-mean,A2-std,B1-mean,B1-std,B2-mean,B2-std
-115.83,22.99640406672312,-115.83,22.99640406672312,-125.9,41.28037063787097,-125.22999999999995,36.25480106137662
-141.82,47.79010985549206,-126.46999999999994,37.95073912323712,0.05000000000000284,258.4390237560884,-14.790000000000063,229.1205957569069
3.8800000000000665,266.4744708222534,-136.74999999999997,39.784029459068094,-143.14000000000004,42.028649752282114,-3.4900000000000007,261.8524725871421
-112.01999999999994,54.16180942324586,-120.4,18.412984548953485,-75.84,80.02476116802845,-130.95999999999998,35.34731107170671
-167.82999999999998,37.18426548958578,-132.75999999999993,28.387433839641005,-123.08999999999988,101.02619660266369,-150.53,37.45036181400654
13.479999999999986,259.3773690976142,3.7300000000000635,253.19864059666668,-9.569999999999874,286.05606373576495,-127.66999999999999,47.61414285692857
-10.429999999999946,224.66143549795106,-92.59,45.09192167118185,-18.489999999999814,240.94518339240594,21.47000000000012,249.9159810816426
144.71999999999997,276.3002924356035,-75.86000000000013,111.9424378866207,128.10000000000008,314.32412570466175,-36.929999999999964,283.07889995547185
273.4700000000001,351.37591778606577,57.679999999999964,303.22396607128525,-74.25999999999979,66.16011940738952,-97.96999999999977,62.79539473560161
42.97999999999998,268.7122728868185,44.97999999999999,310.4079857220171,-27.720000000000134,116.40985181675974,-9.919999999999913,274.14709664703736
166.04000000000028,315.52847795405097,-83.54999999999993,55.16478043099606,429.4200000000002,242.13839968084372,54.440000000000076,255.77494091485974
68.39000000000024,239.24621919687672,42.77000000000005,294.5221241265248,151.48000000000008,305.96759403570826,-57.670000000000144,79.31427109921734
181.94000000000008,299.1782602396103,-85.93999999999996,70.69780336050059,185.51999999999964,346.03565798917225,31.09000000000027,291.0966203857409
88.86999999999964,205.97339294190405,164.60999999999999,367.66244355386635,70.3899999999999,247.21234677903925,-76.89999999999978,91.77811830714361
-97.78999999999994,79.3494070551254,142.60999999999999,363.4207346863962,237.12999999999948,311.8466571890742,-7.359999999999923,302.02247168050263
306.87999999999994,377.7667886408225,170.45999999999998,311.67120239123795,331.46000000000004,348.2156162494727,169.7199999999998,413.2197316198727
76.70000000000019,242.06673460019243,-105.58999999999989,62.370733521420206,170.6199999999998,200.73074154199708,78.99000000000028,281.24525311549723
-69.82999999999973,108.62022647739258,-130.5599999999999,70.24957935817126,85.07999999999981,230.05562283934717,49.1499999999997,335.1748409412608
102.18000000000009,263.5526694989069,-133.74999999999983,65.8544303748808,101.0799999999995,324.83861469966854,86.6299999999996,321.01433239031485
95.01000000000019,224.35046333805505,-87.43999999999987,24.044279985060967,2.2700000000003455,59.96091727116961,-111.01999999999975,53.23180064585471
158.58000000000007,316.5872669581011,-25.589999999999996,77.92975298305461,344.5899999999994,371.8106189984351,-84.99999999999973,107.84247771634351
356.34000000000015,258.2718594814386,98.58000000000014,237.66151055650568,523.6599999999996,232.4933362485896,-48.29999999999982,63.46829129573264
245.2399999999996,269.437798758823,-103.61999999999998,90.82286936669603,350.22,328.26600433185257,135.1300000000005,247.80530179961846
328.6700000000002,281.9369195405241,87.00999999999962,239.12080712476728,278.2099999999993,317.48797205563534,187.05999999999952,247.9492798940942
87.33000000000024,260.0974348201074,247.8599999999999,273.5312603707299,516.3499999999998,220.00297270718863,375.13999999999913,256.56689848848396
237.1999999999995,260.9008394007196,28.480000000000018,274.22606841801166,107.20999999999997,192.2231448083191,394.68999999999954,413.13351764290394
481.6099999999997,142.0392565455067,-49.030000000000186,118.05635772799315,327.8800000000002,314.1620180734774,88.99999999999903,87.54427451295585
470.3899999999999,259.16713410461585,26.30000000000006,262.6264476399892,229.65000000000046,276.105150259824,30.999999999999964,50.03998401278685
328.07000000000005,268.9490836571115,203.29000000000013,329.1242689319644,271.6499999999997,283.021281885303,183.91999999999962,305.99648625433554
227.20999999999896,183.25402696803178,-32.92999999999971,99.14130118169732,307.9499999999997,343.52575449302174,147.44999999999953,206.96922476542267
341.5400000000003,268.2949895171356,108.70999999999944,304.05544461495805,408.4299999999995,301.00921514133057,361.67999999999984,277.75463560487975
79.89000000000041,278.82135571006756,-15.420000000000266,61.334701434016615,201.80000000000013,300.6618233164961,260.6899999999997,285.5100985954791
-26.76000000000053,160.53750776687568,232.19,312.324601016314,127.94000000000021,230.99504193813328,222.55000000000032,258.0432735027206
166.68000000000006,257.26342452824497,-29.460000000000207,131.36394634754205,568.4299999999998,95.65763220987691,289.6799999999997,253.77616633561178
449.48000000000013,199.5058560544025,91.94000000000007,327.69402557873957,333.49000000000024,281.45110481218575,337.4900000000003,329.9319769285784
489.4099999999995,160.65628963722625,225.30999999999977,371.84998238536986,305.5499999999997,305.4935203895486,259.82999999999987,336.4167439352567
413.91999999999973,299.2188974647158,110.75000000000048,239.8900498144933,505.21000000000015,191.1755669535208,145.96999999999994,250.059376148946
