x,y
37,37
36,37
36,36
36,35
37,35
36,35
37,35
36,35
37,35
36,35
37,35
38,35
37,35
36,35
37,35
36,35
37,35
36,35
37,35
36,35
37,35
36,35
37,35
36,35
37,35
37,34
37,33
37,34
37,33
37,34
37,33
37,34
37,33
37,34
37,33
37,34
37,33
37,34
37,33
37,32
37,31
37,30
37,31
37,30
37,31
37,30
37,31
37,30
37,31
37,30
37,31
37,30
37,31
37,30
37,31
37,30
37,31
37,30
38,30
37,30
38,30
37,30
38,30
37,30
38,30
39,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
42,30
41,30
40,30
41,30
40,30
40,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
42,31
41,31
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
41,30
40,30
40,29
39,29
40,29
39,29
40,29
39,29
40,29
39,29
40,29
39,29
40,29
40,28
40,29
39,29
40,29
39,29
40,29
39,29
40,29
39,29
40,29
39,29
40,29
39,29
40,29
39,29
38,29
38,28
37,28
37,29
38,29
38,28
37,28
37,29
38,29
38,28
37,28
36,28
35,28
35,27
35,26
35,25
35,24
35,23
35,22
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
36,21
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
36,21
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
36,21
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
35,21
35,20
36,20
36,19
35,19
35,20
35,21
35,22
35,21
35,22
35,21
35,22
35,21
35,22
35,21
35,22
35,21
35,22
35,21
35,20
35,21
35,20
35,21
35,20
35,21
