episode,total_reward,steps,epsilon,success,grid_size,obstacle_ratio_max,blind_ratio,success_rate,path_len,blind_step_ratio,shortest_path_ratio,loss
1,-147.64999999999998,114,0.9029373243680279,0,50,0.1,0.05,0.0,114,0.02631578947368421,10.363636363636363,0.0
2,-200,155,0.6620510904222189,0,50,0.1,0.05,0.0,155,0.04516129032258064,14.090909090909092,0.0
3,533.25,15,0.6424652236973473,1,50,0.1,0.05,0.3333333333333333,16,0.0625,1.4545454545454546,0.0
4,-195.0499999999999,62,0.5674703624202465,0,50,0.1,0.05,0.25,62,0.12903225806451613,5.636363636363637,0.0
5,-158.6999999999999,55,0.5083033303120866,0,50,0.1,0.05,0.2,55,0.07272727272727272,5.0,0.0
6,531.55,49,0.46080743555181836,1,50,0.1,0.05,0.3333333333333333,50,0.02,4.545454545454546,0.0
7,425.8500000000002,163,0.3325046384126845,1,50,0.1,0.05,0.42857142857142855,164,0.06707317073170732,14.909090909090908,0.0
8,479.65000000000003,87,0.2793539393818723,1,50,0.1,0.05,0.5,88,0.06818181818181818,8.0,0.0
9,542.15,37,0.259408873464723,1,50,0.1,0.05,0.5555555555555556,38,0.0,3.4545454545454546,0.0
10,-111.00000000000013,300,0.1422810999234532,0,50,0.1,0.05,0.5,301,0.03986710963455149,27.363636363636363,3924.60791015625
11,-88.99999999999933,300,0.07803862344817071,0,50,0.1,0.05,0.45454545454545453,301,0.016611295681063124,27.363636363636363,0.0
12,-44.999999999999574,300,0.05,0,50,0.1,0.05,0.4166666666666667,301,0.009966777408637873,27.363636363636363,0.0
13,532.85,23,0.05,1,50,0.1,0.05,0.46153846153846156,24,0.041666666666666664,2.1818181818181817,0.0
14,-58.999999999999446,300,0.05,0,50,0.1,0.05,0.42857142857142855,301,0.059800664451827246,7.166666666666667,0.0
15,-200,300,0.05,0,50,0.1,0.05,0.4,301,0.21262458471760798,7.166666666666667,3637.942138671875
16,-200,300,0.05,0,50,0.1,0.05,0.375,301,0.3787375415282392,7.166666666666667,0.0
17,-200,300,0.05,0,50,0.1,0.05,0.35294117647058826,301,0.2691029900332226,14.333333333333334,0.0
18,-200,300,0.05,0,50,0.1,0.05,0.3333333333333333,301,0.521594684385382,7.166666666666667,0.0
19,-200,300,0.05,0,50,0.1,0.05,0.3157894736842105,301,0.16943521594684385,14.333333333333334,0.0
20,-109.69999999999999,35,0.05,0,50,0.1,0.05,0.3,35,0.0,1.8421052631578947,7363.591796875
21,-200,300,0.05,0,50,0.1,0.05,0.2857142857142857,301,0.30564784053156147,27.363636363636363,0.0
22,532.85,23,0.05,1,50,0.1,0.05,0.3181818181818182,24,0.041666666666666664,2.1818181818181817,0.0
23,-88.99999999999939,300,0.05,0,50,0.1,0.05,0.30434782608695654,301,0.04318936877076412,14.333333333333334,0.0
24,558.35,113,0.05,1,50,0.1,0.05,0.3333333333333333,114,0.017543859649122806,5.428571428571429,0.0
25,-200,300,0.05,0,50,0.1,0.05,0.32,301,0.10631229235880399,30.1,25.042476654052734
26,-60.19999999999972,205,0.05,0,50,0.1,0.05,0.3076923076923077,205,0.014634146341463415,4.880952380952381,0.0
27,523.1500000000001,257,0.05,1,50,0.1,0.05,0.3333333333333333,258,0.015503875968992248,13.578947368421053,0.0
28,533.05,19,0.05,1,50,0.1,0.05,0.35714285714285715,20,0.05,1.8181818181818181,0.0
29,-21.59999999999995,33,0.05,0,50,0.1,0.05,0.3448275862068966,33,0.0,0.7857142857142857,0.0
30,-20.99999999999989,300,0.05,0,50,0.1,0.05,0.3333333333333333,301,0.023255813953488372,15.842105263157896,12.931716918945312
31,-16.999999999999734,300,0.05,0,50,0.1,0.05,0.3225806451612903,301,0.016611295681063124,14.333333333333334,0.0
32,604.4500000000004,151,0.05,1,50,0.1,0.05,0.34375,152,0.013157894736842105,4.606060606060606,0.0
33,-125.14999999999992,104,0.05,0,50,0.1,0.05,0.3333333333333333,104,0.038461538461538464,4.0,0.0
34,-19.149999999999963,24,0.05,0,50,0.1,0.05,0.3235294117647059,24,0.041666666666666664,0.4067796610169492,0.0
35,496.44999999999993,151,0.05,1,50,0.1,0.05,0.34285714285714286,152,0.02631578947368421,13.818181818181818,22.94002914428711
36,629.45,51,0.05,1,50,0.1,0.05,0.3611111111111111,52,0.0,1.5757575757575757,0.0
37,-113.40000000000069,189,0.05,0,50,0.1,0.05,0.35135135135135137,189,0.1164021164021164,3.15,0.0
38,507.9,2,0.05,1,50,0.1,0.05,0.3684210526315789,3,0.0,1.5,0.0
39,-110.60000000000002,53,0.05,0,50,0.1,0.05,0.358974358974359,53,0.0,2.789473684210526,0.0
40,12.999999999999869,300,0.05,0,50,0.1,0.05,0.35,301,0.006644518272425249,15.842105263157896,19.372716903686523
41,19.100000000000477,179,0.05,0,50,0.1,0.05,0.34146341463414637,179,0.0,4.261904761904762,0.0
42,-94.3,7,0.05,0,50,0.1,0.05,0.3333333333333333,7,0.14285714285714285,0.2692307692307692,0.0
43,-52.99999999999922,300,0.05,0,50,0.1,0.05,0.32558139534883723,301,0.009966777408637873,15.842105263157896,0.0
44,-110.60000000000014,213,0.05,0,50,0.1,0.05,0.3181818181818182,213,0.0,11.210526315789474,0.0
45,-102.65000000000005,294,0.05,0,50,0.1,0.05,0.3111111111111111,294,0.0,15.473684210526315,3636.766845703125
46,-76.4,9,0.05,0,50,0.1,0.05,0.30434782608695654,9,0.0,0.15254237288135594,0.0
47,-69.84999999999991,78,0.05,0,50,0.1,0.05,0.2978723404255319,78,0.01282051282051282,4.588235294117647,0.0
48,-6.999999999999996,300,0.05,0,50,0.1,0.05,0.2916666666666667,301,0.0,15.842105263157896,0.0
49,55.89999999999998,43,0.05,0,50,0.1,0.05,0.2857142857142857,43,0.023255813953488372,0.7288135593220338,0.0
50,-96.05,2,0.05,0,50,0.1,0.05,0.28,2,0.0,0.125,3542.09326171875
51,-96.05,2,0.05,0,50,0.1,0.05,0.27450980392156865,2,0.0,0.125,0.0
52,-11.349999999999952,28,0.05,0,50,0.1,0.05,0.2692307692307692,28,0.03571428571428571,0.4745762711864407,0.0
53,-97.75000000000001,196,0.05,0,50,0.1,0.05,0.2641509433962264,196,0.0,10.31578947368421,0.0
54,507.8,4,0.05,1,50,0.1,0.05,0.2777777777777778,5,0.0,2.5,0.0
55,-109.40000000000002,109,0.05,0,50,0.1,0.05,0.2727272727272727,109,0.05504587155963303,6.411764705882353,10678.3515625
56,-200,300,0.05,0,50,0.1,0.05,0.26785714285714285,301,0.15946843853820597,11.576923076923077,0.0
57,655.8999999999982,202,0.05,1,50,0.1,0.05,0.2807017543859649,203,0.024630541871921183,3.759259259259259,0.0
